Protein,Ligand,Epoch,Trajectory,Accepted Pele Steps,Step,Total Energy,Binding Energy,Ligand SASA
GPX_Neisseria,meningitidis@GSH,1,1,46,80,-7185.05,-11.9499,0.346767
GPX_Neisseria,meningitidis@GSH,1,1,47,81,-7185.28,-13.2342,0.34909
GPX_Neisseria,meningitidis@GSH,1,1,48,82,-7186.07,-13.2577,0.349766
GPX_Neisseria,meningitidis@GSH,1,1,49,83,-7185.89,-13.1995,0.347712
GPX_Neisseria,meningitidis@GSH,1,1,50,85,-7185.14,-13.4943,0.353037
GPX_Neisseria,meningitidis@GSH,1,1,51,86,-7186.95,-13.3624,0.353529
GPX_Neisseria,meningitidis@GSH,1,1,52,93,-7186.64,-13.8828,0.35659
GPX_Neisseria,meningitidis@GSH,1,1,53,98,-7187.21,-13.3132,0.355531
GPX_Neisseria,meningitidis@GSH,1,1,54,100,-7188.35,-13.6258,0.354435
GPX_Neisseria,meningitidis@GSH,1,2,0,0,-6976.9,-0.547171,0.31389
GPX_Neisseria,meningitidis@GSH,1,2,1,1,-7128.26,-13.7585,0.321328
GPX_Neisseria,meningitidis@GSH,1,2,2,3,-7160.96,-16.3905,0.320102
GPX_Neisseria,meningitidis@GSH,1,2,3,5,-7171.02,-15.4323,0.328056
GPX_Neisseria,meningitidis@GSH,1,2,4,6,-7170.91,-14.6709,0.326866
GPX_Neisseria,meningitidis@GSH,1,2,5,7,-7173.54,-15.7687,0.323725
GPX_Neisseria,meningitidis@GSH,1,2,6,8,-7175.74,-13.7787,0.346575
GPX_Neisseria,meningitidis@GSH,1,2,7,9,-7175.72,-14.1656,0.345393
GPX_Neisseria,meningitidis@GSH,1,2,8,10,-7176.96,-12.6532,0.345006
GPX_Neisseria,meningitidis@GSH,1,2,9,11,-7180.6,-13.552,0.344508
GPX_Neisseria,meningitidis@GSH,1,2,10,17,-7174.53,-13.0393,0.336455
GPX_Neisseria,meningitidis@GSH,1,2,11,18,-7179.84,-13.6291,0.33443
GPX_Neisseria,meningitidis@GSH,1,2,12,20,-7184.5,-13.6882,0.335593
GPX_Neisseria,meningitidis@GSH,1,2,13,22,-7186.5,-14.1184,0.338012
GPX_Neisseria,meningitidis@GSH,1,2,14,24,-7186.11,-13.7901,0.337257
GPX_Neisseria,meningitidis@GSH,1,2,15,25,-7183.12,-13.4759,0.328132
GPX_Neisseria,meningitidis@GSH,1,2,16,26,-7185.25,-13.2247,0.32645
GPX_Neisseria,meningitidis@GSH,1,2,17,28,-7185.94,-13.8431,0.32858
GPX_Neisseria,meningitidis@GSH,1,2,18,30,-7186.81,-13.6467,0.325505
GPX_Neisseria,meningitidis@GSH,1,2,19,32,-7185.08,-13.8187,0.329511
GPX_Neisseria,meningitidis@GSH,1,2,20,34,-7187.28,-13.124,0.330263
GPX_Neisseria,meningitidis@GSH,1,2,21,35,-7188.61,-13.4491,0.33497
GPX_Neisseria,meningitidis@GSH,1,2,22,47,-7188.54,-13.5265,0.33741
GPX_Neisseria,meningitidis@GSH,1,2,23,52,-7188.16,-12.7301,0.335391
GPX_Neisseria,meningitidis@GSH,1,2,24,54,-7188.7,-13.2989,0.335188
GPX_Neisseria,meningitidis@GSH,1,2,25,56,-7188.38,-12.787,0.334195
GPX_Neisseria,meningitidis@GSH,1,2,26,57,-7175.03,-11.9624,0.312263
GPX_Neisseria,meningitidis@GSH,1,2,27,58,-7176.52,-10.4576,0.310639
GPX_Neisseria,meningitidis@GSH,1,2,28,59,-7182.31,-9.91504,0.314925
GPX_Neisseria,meningitidis@GSH,1,2,29,60,-7179.44,-9.25466,0.308007
GPX_Neisseria,meningitidis@GSH,1,2,30,61,-7181.64,-12.2555,0.304577
GPX_Neisseria,meningitidis@GSH,1,2,31,62,-7184.58,-14.0007,0.306643
GPX_Neisseria,meningitidis@GSH,1,2,32,63,-7184.62,-13.1065,0.304364
GPX_Neisseria,meningitidis@GSH,1,2,33,64,-7183.27,-13.066,0.305321
GPX_Neisseria,meningitidis@GSH,1,2,34,66,-7181.69,-12.6497,0.306143
GPX_Neisseria,meningitidis@GSH,1,2,35,67,-7183.98,-8.34094,0.307291
GPX_Neisseria,meningitidis@GSH,1,2,36,68,-7183.5,-7.49817,0.308172
GPX_Neisseria,meningitidis@GSH,1,2,37,70,-7185.02,-8.5179,0.308893
GPX_Neisseria,meningitidis@GSH,1,2,38,72,-7184.65,-8.21843,0.306003
GPX_Neisseria,meningitidis@GSH,1,2,39,74,-7185.42,-8.89971,0.308133
GPX_Neisseria,meningitidis@GSH,1,2,40,75,-7185.8,-11.0642,0.309543
GPX_Neisseria,meningitidis@GSH,1,2,41,79,-7186.68,-9.32179,0.31245
GPX_Neisseria,meningitidis@GSH,1,2,42,80,-7186.95,-9.30584,0.312628
GPX_Neisseria,meningitidis@GSH,1,2,43,81,-7184.5,-13.54,0.305739
GPX_Neisseria,meningitidis@GSH,1,2,44,82,-7182.79,-15.4666,0.316092
GPX_Neisseria,meningitidis@GSH,1,2,45,84,-7185.2,-15.1217,0.316326
GPX_Neisseria,meningitidis@GSH,1,2,46,89,-7182.78,-15.8222,0.314279
GPX_Neisseria,meningitidis@GSH,1,2,47,90,-7183.38,-15.4418,0.315012
GPX_Neisseria,meningitidis@GSH,1,2,48,91,-7183.78,-9.43975,0.312203
GPX_Neisseria,meningitidis@GSH,1,2,49,92,-7184.29,-9.28066,0.312588
GPX_Neisseria,meningitidis@GSH,1,2,50,94,-7183.85,-8.80458,0.31184
GPX_Neisseria,meningitidis@GSH,1,2,51,99,-7184.31,-8.2564,0.316059
GPX_Neisseria,meningitidis@GSH,1,2,52,100,-7181.97,-8.94062,0.312504
GPX_Neisseria,meningitidis@GSH,1,3,0,0,-6976.9,-0.547171,0.31389
GPX_Neisseria,meningitidis@GSH,1,3,1,1,-7130.46,-13.2673,0.295438
GPX_Neisseria,meningitidis@GSH,1,3,2,2,-7141.87,-9.62212,0.328946
GPX_Neisseria,meningitidis@GSH,1,3,3,3,-7166.98,-13.7411,0.305417
GPX_Neisseria,meningitidis@GSH,1,3,4,4,-7165.72,-12.487,0.302987
GPX_Neisseria,meningitidis@GSH,1,3,5,6,-7168.82,-12.0376,0.30457
GPX_Neisseria,meningitidis@GSH,1,3,6,10,-7170.64,-12.5732,0.308254
GPX_Neisseria,meningitidis@GSH,1,3,7,12,-7166.74,-14.3805,0.302998
GPX_Neisseria,meningitidis@GSH,1,3,8,13,-7173.24,-14.6406,0.29905
GPX_Neisseria,meningitidis@GSH,1,3,9,16,-7175.1,-15.4174,0.299175
GPX_Neisseria,meningitidis@GSH,1,3,10,17,-7182.25,-15.5843,0.3053
GPX_Neisseria,meningitidis@GSH,1,3,11,20,-7182.36,-14.8719,0.303019
GPX_Neisseria,meningitidis@GSH,1,3,12,23,-7183.9,-15.9776,0.301345
GPX_Neisseria,meningitidis@GSH,1,3,13,24,-7179.29,-15.6317,0.297381
GPX_Neisseria,meningitidis@GSH,1,3,14,25,-7182.63,-13.4543,0.305199
GPX_Neisseria,meningitidis@GSH,1,3,15,26,-7185.29,-13.855,0.303026
GPX_Neisseria,meningitidis@GSH,1,3,16,28,-7186.07,-13.3198,0.301677
GPX_Neisseria,meningitidis@GSH,1,3,17,31,-7184.03,-14.2895,0.299863
GPX_Neisseria,meningitidis@GSH,1,3,18,32,-7187.51,-14.4374,0.298493
GPX_Neisseria,meningitidis@GSH,1,3,19,33,-7186.75,-13.9539,0.29996
GPX_Neisseria,meningitidis@GSH,1,3,20,36,-7188.19,-13.3241,0.299817
GPX_Neisseria,meningitidis@GSH,1,3,21,44,-7188.61,-13.0239,0.300072
GPX_Neisseria,meningitidis@GSH,1,3,22,46,-7190.37,-14.3954,0.298461
GPX_Neisseria,meningitidis@GSH,1,3,23,47,-7189.3,-15.4303,0.295654
GPX_Neisseria,meningitidis@GSH,1,3,24,49,-7187.4,-13.2896,0.296403
GPX_Neisseria,meningitidis@GSH,1,3,25,50,-7188.78,-15.3311,0.295714
GPX_Neisseria,meningitidis@GSH,1,3,26,52,-7187.38,-13.1135,0.288689
GPX_Neisseria,meningitidis@GSH,1,3,27,54,-7188.66,-14.4506,0.29045
GPX_Neisseria,meningitidis@GSH,1,3,28,56,-7190.02,-14.0703,0.292866
GPX_Neisseria,meningitidis@GSH,1,3,29,58,-7187.51,-14.2133,0.290673
GPX_Neisseria,meningitidis@GSH,1,3,30,60,-7186.46,-12.9456,0.290246
GPX_Neisseria,meningitidis@GSH,1,3,31,63,-7187.91,-14.5368,0.293933
GPX_Neisseria,meningitidis@GSH,1,3,32,64,-7187.47,-14.0513,0.295322
GPX_Neisseria,meningitidis@GSH,1,3,33,66,-7185.68,-13.8503,0.292723
GPX_Neisseria,meningitidis@GSH,1,3,34,69,-7185.12,-15.1018,0.303248
GPX_Neisseria,meningitidis@GSH,1,3,35,70,-7188.64,-14.2297,0.297805
GPX_Neisseria,meningitidis@GSH,1,3,36,71,-7188.04,-15.5697,0.29774
GPX_Neisseria,meningitidis@GSH,1,3,37,72,-7187.81,-13.7201,0.296953
GPX_Neisseria,meningitidis@GSH,1,3,38,76,-7188.22,-14.1715,0.294829
GPX_Neisseria,meningitidis@GSH,1,3,39,77,-7185.61,-14.7015,0.298001
GPX_Neisseria,meningitidis@GSH,1,3,40,78,-7188.75,-14.0182,0.296374
GPX_Neisseria,meningitidis@GSH,1,3,41,79,-7188.42,-14.1413,0.296282
GPX_Neisseria,meningitidis@GSH,1,3,42,80,-7189.0,-13.5155,0.295158
GPX_Neisseria,meningitidis@GSH,1,3,43,82,-7187.99,-14.0598,0.294973
GPX_Neisseria,meningitidis@GSH,1,3,44,83,-7188.73,-13.9832,0.295436
GPX_Neisseria,meningitidis@GSH,1,3,45,85,-7188.44,-14.9917,0.29761
GPX_Neisseria,meningitidis@GSH,1,3,46,91,-7189.0,-14.831,0.297356
GPX_Neisseria,meningitidis@GSH,1,3,47,93,-7186.03,-14.4338,0.298387
GPX_Neisseria,meningitidis@GSH,1,3,48,95,-7187.86,-15.5388,0.296893
GPX_Neisseria,meningitidis@GSH,1,3,49,96,-7190.7,-14.5716,0.296613
GPX_Neisseria,meningitidis@GSH,1,3,50,97,-7186.75,-14.9194,0.290855
GPX_Neisseria,meningitidis@GSH,1,3,51,98,-7188.73,-13.6352,0.29253
GPX_Neisseria,meningitidis@GSH,1,3,52,99,-7189.7,-14.2511,0.292816
GPX_Neisseria,meningitidis@GSH,1,3,53,100,-7187.07,-13.8096,0.289208
GPX_Neisseria,meningitidis@GSH,1,4,0,0,-6976.9,-0.547171,0.31389
GPX_Neisseria,meningitidis@GSH,1,4,1,1,-7124.48,-10.9474,0.325076
GPX_Neisseria,meningitidis@GSH,1,4,2,2,-7134.84,-10.4273,0.307831
GPX_Neisseria,meningitidis@GSH,1,4,3,3,-7161.39,-10.3467,0.324727
GPX_Neisseria,meningitidis@GSH,1,4,4,6,-7162.11,-10.9846,0.324637
GPX_Neisseria,meningitidis@GSH,1,4,5,7,-7162.97,-12.125,0.326115
GPX_Neisseria,meningitidis@GSH,1,4,6,10,-7168.93,-12.1755,0.344278
GPX_Neisseria,meningitidis@GSH,1,4,7,11,-7179.71,-11.8984,0.318259
GPX_Neisseria,meningitidis@GSH,1,4,8,14,-7179.21,-9.93047,0.31439
GPX_Neisseria,meningitidis@GSH,1,4,9,15,-7181.11,-10.7388,0.310301
GPX_Neisseria,meningitidis@GSH,1,4,10,16,-7180.2,-10.0797,0.307737
GPX_Neisseria,meningitidis@GSH,1,4,11,17,-7176.65,-11.349,0.31405
GPX_Neisseria,meningitidis@GSH,1,4,12,18,-7181.05,-11.8982,0.314889
GPX_Neisseria,meningitidis@GSH,1,4,13,19,-7183.72,-11.2199,0.311211
GPX_Neisseria,meningitidis@GSH,1,4,14,20,-7184.47,-10.8046,0.310251
GPX_Neisseria,meningitidis@GSH,1,4,15,22,-7184.99,-10.5978,0.311022
GPX_Neisseria,meningitidis@GSH,1,4,16,26,-7181.91,-10.7267,0.308225
GPX_Neisseria,meningitidis@GSH,1,4,17,27,-7182.49,-10.5665,0.311796
GPX_Neisseria,meningitidis@GSH,1,4,18,31,-7184.5,-10.7333,0.313103
GPX_Neisseria,meningitidis@GSH,1,4,19,35,-7183.46,-10.3383,0.3113
GPX_Neisseria,meningitidis@GSH,1,4,20,37,-7180.58,-11.0383,0.304858
GPX_Neisseria,meningitidis@GSH,1,4,21,39,-7181.31,-10.6843,0.30476
GPX_Neisseria,meningitidis@GSH,1,4,22,48,-7180.19,-10.5826,0.294513
GPX_Neisseria,meningitidis@GSH,1,4,23,49,-7174.43,-9.91713,0.294023
GPX_Neisseria,meningitidis@GSH,1,4,24,52,-7180.16,-9.56358,0.300155
GPX_Neisseria,meningitidis@GSH,1,4,25,54,-7181.46,-10.0037,0.303286
GPX_Neisseria,meningitidis@GSH,1,4,26,55,-7183.78,-10.1942,0.305202
GPX_Neisseria,meningitidis@GSH,1,4,27,58,-7183.92,-10.3456,0.303413
GPX_Neisseria,meningitidis@GSH,1,4,28,59,-7183.46,-12.1548,0.303351
GPX_Neisseria,meningitidis@GSH,1,4,29,64,-7184.86,-14.1061,0.304691
GPX_Neisseria,meningitidis@GSH,1,4,30,67,-7183.49,-14.7754,0.30458
GPX_Neisseria,meningitidis@GSH,1,4,31,68,-7184.11,-15.1921,0.303637
GPX_Neisseria,meningitidis@GSH,1,4,32,73,-7179.69,-14.5407,0.287119
GPX_Neisseria,meningitidis@GSH,1,4,33,74,-7181.1,-13.2793,0.286495
GPX_Neisseria,meningitidis@GSH,1,4,34,75,-7184.14,-14.1256,0.291562
GPX_Neisseria,meningitidis@GSH,1,4,35,76,-7183.25,-12.506,0.288616
GPX_Neisseria,meningitidis@GSH,1,4,36,80,-7185.96,-15.4324,0.293491
GPX_Neisseria,meningitidis@GSH,1,4,37,86,-7181.25,-12.2415,0.287027
GPX_Neisseria,meningitidis@GSH,1,4,38,90,-7182.14,-11.9416,0.289946
GPX_Neisseria,meningitidis@GSH,1,4,39,99,-7180.82,-13.1575,0.288351
GPX_Neisseria,meningitidis@GSH,1,5,0,0,-6976.9,-0.547171,0.31389
GPX_Neisseria,meningitidis@GSH,1,5,1,1,-7106.08,-12.3093,0.32031
GPX_Neisseria,meningitidis@GSH,1,5,2,2,-7145.49,-12.4417,0.299378
GPX_Neisseria,meningitidis@GSH,1,5,3,3,-7167.19,-13.4204,0.310176
GPX_Neisseria,meningitidis@GSH,1,5,4,4,-7170.67,-14.1963,0.288516
GPX_Neisseria,meningitidis@GSH,1,5,5,5,-7168.98,-12.7723,0.302568
GPX_Neisseria,meningitidis@GSH,1,5,6,6,-7167.85,-10.313,0.303206
GPX_Neisseria,meningitidis@GSH,1,5,7,8,-7167.78,-13.3818,0.301907
GPX_Neisseria,meningitidis@GSH,1,5,8,12,-7173.27,-12.3578,0.299578
GPX_Neisseria,meningitidis@GSH,1,5,9,13,-7174.27,-11.4496,0.326691
GPX_Neisseria,meningitidis@GSH,1,5,10,14,-7171.97,-9.16357,0.338415
GPX_Neisseria,meningitidis@GSH,1,5,11,15,-7168.91,-9.61368,0.322003
GPX_Neisseria,meningitidis@GSH,1,5,12,16,-7173.78,-10.112,0.31538
GPX_Neisseria,meningitidis@GSH,1,5,13,17,-7178.68,-12.3247,0.320928
GPX_Neisseria,meningitidis@GSH,1,5,14,21,-7178.55,-11.459,0.318933
GPX_Neisseria,meningitidis@GSH,1,5,15,22,-7170.07,-11.5963,0.321152
GPX_Neisseria,meningitidis@GSH,1,5,16,25,-7174.77,-9.08113,0.322132
GPX_Neisseria,meningitidis@GSH,1,5,17,26,-7169.39,-10.7914,0.322592
GPX_Neisseria,meningitidis@GSH,1,5,18,27,-7172.39,-11.5355,0.308859
GPX_Neisseria,meningitidis@GSH,1,5,19,29,-7177.05,-12.7271,0.322347
GPX_Neisseria,meningitidis@GSH,1,5,20,33,-7177.81,-12.871,0.32113
GPX_Neisseria,meningitidis@GSH,1,5,21,37,-7175.9,-11.5052,0.318835
GPX_Neisseria,meningitidis@GSH,1,5,22,38,-7180.97,-13.572,0.316552
GPX_Neisseria,meningitidis@GSH,1,5,23,40,-7179.85,-12.5837,0.316862
GPX_Neisseria,meningitidis@GSH,1,5,24,42,-7181.32,-13.0924,0.317502
GPX_Neisseria,meningitidis@GSH,1,5,25,44,-7176.73,-13.1778,0.317905
GPX_Neisseria,meningitidis@GSH,1,5,26,45,-7176.63,-13.9138,0.319325
GPX_Neisseria,meningitidis@GSH,1,5,27,46,-7177.18,-13.125,0.322843
GPX_Neisseria,meningitidis@GSH,1,5,28,47,-7174.95,-12.0643,0.322151
GPX_Neisseria,meningitidis@GSH,1,5,29,49,-7174.25,-14.2078,0.328062
GPX_Neisseria,meningitidis@GSH,1,5,30,51,-7178.13,-14.1841,0.322728
GPX_Neisseria,meningitidis@GSH,1,5,31,52,-7177.61,-14.0259,0.330914
GPX_Neisseria,meningitidis@GSH,1,5,32,53,-7179.83,-15.9769,0.324484
GPX_Neisseria,meningitidis@GSH,1,5,33,54,-7182.11,-15.3344,0.325441
GPX_Neisseria,meningitidis@GSH,1,5,34,55,-7184.82,-14.9626,0.323485
GPX_Neisseria,meningitidis@GSH,1,5,35,58,-7186.92,-14.6744,0.325463
GPX_Neisseria,meningitidis@GSH,1,5,36,61,-7185.07,-14.7692,0.328681
GPX_Neisseria,meningitidis@GSH,1,5,37,62,-7186.03,-14.3269,0.325241
GPX_Neisseria,meningitidis@GSH,1,5,38,64,-7183.86,-13.3054,0.3199
GPX_Neisseria,meningitidis@GSH,1,5,39,68,-7184.46,-16.1388,0.308051
GPX_Neisseria,meningitidis@GSH,1,5,40,69,-7188.87,-12.7543,0.356489
GPX_Neisseria,meningitidis@GSH,1,5,41,70,-7189.34,-13.2651,0.353684
GPX_Neisseria,meningitidis@GSH,1,5,42,71,-7188.52,-12.776,0.352165
GPX_Neisseria,meningitidis@GSH,1,5,43,72,-7184.63,-13.5334,0.346955
GPX_Neisseria,meningitidis@GSH,1,5,44,73,-7184.79,-11.67,0.355184
GPX_Neisseria,meningitidis@GSH,1,5,45,74,-7185.59,-11.6163,0.354249
GPX_Neisseria,meningitidis@GSH,1,5,46,75,-7185.49,-10.8543,0.353455
GPX_Neisseria,meningitidis@GSH,1,5,47,78,-7186.8,-10.5881,0.347079
GPX_Neisseria,meningitidis@GSH,1,5,48,79,-7186.79,-11.1958,0.353229
GPX_Neisseria,meningitidis@GSH,1,5,49,80,-7187.06,-10.3029,0.352787
GPX_Neisseria,meningitidis@GSH,1,5,50,82,-7187.03,-10.6426,0.350954
GPX_Neisseria,meningitidis@GSH,1,5,51,86,-7186.99,-10.9123,0.351206
GPX_Neisseria,meningitidis@GSH,1,5,52,88,-7187.26,-10.862,0.350425
GPX_Neisseria,meningitidis@GSH,1,5,53,91,-7187.83,-10.7421,0.349916
GPX_Neisseria,meningitidis@GSH,1,5,54,92,-7186.24,-11.2666,0.344632
GPX_Neisseria,meningitidis@GSH,1,5,55,93,-7183.33,-12.0971,0.313127
GPX_Neisseria,meningitidis@GSH,1,5,56,94,-7182.33,-12.5743,0.314346
GPX_Neisseria,meningitidis@GSH,1,5,57,96,-7182.05,-11.1671,0.314464
GPX_Neisseria,meningitidis@GSH,1,5,58,97,-7190.12,-13.345,0.320304
GPX_Neisseria,meningitidis@GSH,1,5,59,98,-7184.37,-14.2056,0.317126
GPX_Neisseria,meningitidis@GSH,1,5,60,99,-7187.66,-12.9631,0.31843
GPX_Neisseria,meningitidis@GSH,1,5,61,100,-7178.56,-11.2442,0.328982
GPX_Neisseria,meningitidis@GSH,1,6,0,0,-6976.9,-0.547171,0.31389
GPX_Neisseria,meningitidis@GSH,1,6,1,1,-7120.8,-11.347,0.318324
GPX_Neisseria,meningitidis@GSH,1,6,2,2,-7145.44,-10.8633,0.305284
GPX_Neisseria,meningitidis@GSH,1,6,3,4,-7152.31,-11.5102,0.304137
GPX_Neisseria,meningitidis@GSH,1,6,4,5,-7162.66,-11.1073,0.309634
GPX_Neisseria,meningitidis@GSH,1,6,5,6,-7167.79,-11.9235,0.310828
GPX_Neisseria,meningitidis@GSH,1,6,6,10,-7168.82,-11.4748,0.30953
GPX_Neisseria,meningitidis@GSH,1,6,7,11,-7173.86,-12.0425,0.312489
GPX_Neisseria,meningitidis@GSH,1,6,8,19,-7174.76,-11.4726,0.313536
GPX_Neisseria,meningitidis@GSH,1,6,9,20,-7171.43,-10.7017,0.303256
GPX_Neisseria,meningitidis@GSH,1,6,10,21,-7169.6,-10.5444,0.316552
GPX_Neisseria,meningitidis@GSH,1,6,11,22,-7167.39,-8.63347,0.306509
GPX_Neisseria,meningitidis@GSH,1,6,12,23,-7168.85,-9.98355,0.333763
GPX_Neisseria,meningitidis@GSH,1,6,13,25,-7171.29,-8.91901,0.332547
GPX_Neisseria,meningitidis@GSH,1,6,14,26,-7174.56,-8.98873,0.332345
GPX_Neisseria,meningitidis@GSH,1,6,15,30,-7174.05,-8.4211,0.331557
GPX_Neisseria,meningitidis@GSH,1,6,16,31,-7173.29,-10.3134,0.320395
GPX_Neisseria,meningitidis@GSH,1,6,17,34,-7172.1,-9.18336,0.323073
GPX_Neisseria,meningitidis@GSH,1,6,18,35,-7173.91,-12.6275,0.324609
GPX_Neisseria,meningitidis@GSH,1,6,19,36,-7175.84,-11.7437,0.325229
GPX_Neisseria,meningitidis@GSH,1,6,20,37,-7170.26,-9.69596,0.310069
GPX_Neisseria,meningitidis@GSH,1,6,21,38,-7173.31,-11.0942,0.309581
GPX_Neisseria,meningitidis@GSH,1,6,22,39,-7171.27,-10.246,0.327349
GPX_Neisseria,meningitidis@GSH,1,6,23,42,-7171.37,-10.9832,0.326587
GPX_Neisseria,meningitidis@GSH,1,6,24,43,-7174.19,-7.74167,0.348195
GPX_Neisseria,meningitidis@GSH,1,6,25,46,-7176.29,-8.19932,0.346032
GPX_Neisseria,meningitidis@GSH,1,6,26,47,-7170.15,-10.1529,0.331612
GPX_Neisseria,meningitidis@GSH,1,6,27,48,-7177.2,-11.0238,0.332211
GPX_Neisseria,meningitidis@GSH,1,6,28,51,-7179.25,-10.8017,0.333006
GPX_Neisseria,meningitidis@GSH,1,6,29,55,-7178.6,-10.7232,0.330365
GPX_Neisseria,meningitidis@GSH,1,6,30,56,-7179.22,-10.8459,0.329917
GPX_Neisseria,meningitidis@GSH,1,6,31,59,-7176.22,-10.5657,0.329346
GPX_Neisseria,meningitidis@GSH,1,6,32,60,-7178.38,-10.222,0.328815
GPX_Neisseria,meningitidis@GSH,1,6,33,63,-7178.59,-10.8258,0.323192
GPX_Neisseria,meningitidis@GSH,1,6,34,64,-7177.6,-10.79,0.320229
GPX_Neisseria,meningitidis@GSH,1,6,35,66,-7174.49,-11.7649,0.311757
GPX_Neisseria,meningitidis@GSH,1,6,36,67,-7174.01,-8.86284,0.318098
GPX_Neisseria,meningitidis@GSH,1,6,37,73,-7174.36,-10.6656,0.315205
GPX_Neisseria,meningitidis@GSH,1,6,38,75,-7176.31,-11.7688,0.314379
GPX_Neisseria,meningitidis@GSH,1,6,39,78,-7176.99,-10.8069,0.313673
GPX_Neisseria,meningitidis@GSH,1,6,40,79,-7178.66,-14.5602,0.314873
GPX_Neisseria,meningitidis@GSH,1,6,41,81,-7179.16,-15.5622,0.314426
GPX_Neisseria,meningitidis@GSH,1,6,42,82,-7180.47,-15.469,0.315554
GPX_Neisseria,meningitidis@GSH,1,6,43,83,-7179.03,-14.8421,0.312684
GPX_Neisseria,meningitidis@GSH,1,6,44,87,-7179.33,-14.304,0.310047
