Protein,Ligand,Epoch,Trajectory,Accepted Pele Steps,Step,Total Energy,Binding Energy,Ligand SASA
GPX_Lactococcus,lactis@GSH,1,1,39,100,-6461.69,-19.8521,0.409208
GPX_Lactococcus,lactis@GSH,1,2,0,0,-6247.3,-2.86113,0.479667
GPX_Lactococcus,lactis@GSH,1,2,1,1,-6432.23,-15.9108,0.432921
GPX_Lactococcus,lactis@GSH,1,2,2,3,-6439.02,-16.294,0.432129
GPX_Lactococcus,lactis@GSH,1,2,3,5,-6446.33,-15.6698,0.438686
GPX_Lactococcus,lactis@GSH,1,2,4,9,-6451.09,-16.1632,0.435539
GPX_Lactococcus,lactis@GSH,1,2,5,10,-6452.16,-16.5061,0.437178
GPX_Lactococcus,lactis@GSH,1,2,6,11,-6449.34,-15.2589,0.440259
GPX_Lactococcus,lactis@GSH,1,2,7,17,-6449.5,-16.1285,0.436129
GPX_Lactococcus,lactis@GSH,1,2,8,21,-6449.0,-11.493,0.402924
GPX_Lactococcus,lactis@GSH,1,2,9,23,-6445.81,-11.5566,0.416122
GPX_Lactococcus,lactis@GSH,1,2,10,24,-6447.19,-12.7439,0.41344
GPX_Lactococcus,lactis@GSH,1,2,11,25,-6447.68,-12.4649,0.405155
GPX_Lactococcus,lactis@GSH,1,2,12,26,-6447.68,-11.5683,0.406274
GPX_Lactococcus,lactis@GSH,1,2,13,27,-6451.86,-12.8019,0.409373
GPX_Lactococcus,lactis@GSH,1,2,14,31,-6452.23,-12.5591,0.408468
GPX_Lactococcus,lactis@GSH,1,2,15,33,-6456.22,-18.0538,0.410105
GPX_Lactococcus,lactis@GSH,1,2,16,34,-6457.57,-18.6044,0.408845
GPX_Lactococcus,lactis@GSH,1,2,17,38,-6457.03,-18.6547,0.407551
GPX_Lactococcus,lactis@GSH,1,2,18,39,-6456.6,-18.9358,0.410418
GPX_Lactococcus,lactis@GSH,1,2,19,41,-6460.43,-18.6378,0.412527
GPX_Lactococcus,lactis@GSH,1,2,20,42,-6461.55,-19.3142,0.411187
GPX_Lactococcus,lactis@GSH,1,2,21,43,-6462.86,-18.983,0.410926
GPX_Lactococcus,lactis@GSH,1,2,22,47,-6462.91,-19.3387,0.410093
GPX_Lactococcus,lactis@GSH,1,2,23,49,-6465.89,-19.1185,0.40925
GPX_Lactococcus,lactis@GSH,1,2,24,50,-6465.26,-18.944,0.409783
GPX_Lactococcus,lactis@GSH,1,2,25,51,-6467.5,-18.9694,0.408843
GPX_Lactococcus,lactis@GSH,1,2,26,52,-6466.75,-19.3169,0.411374
GPX_Lactococcus,lactis@GSH,1,2,27,53,-6465.32,-19.6057,0.411268
GPX_Lactococcus,lactis@GSH,1,2,28,57,-6465.67,-19.3067,0.410012
GPX_Lactococcus,lactis@GSH,1,2,29,58,-6468.11,-18.8753,0.411427
GPX_Lactococcus,lactis@GSH,1,2,30,59,-6467.21,-19.3289,0.40957
GPX_Lactococcus,lactis@GSH,1,2,31,62,-6463.41,-19.2578,0.408361
GPX_Lactococcus,lactis@GSH,1,2,32,63,-6462.44,-19.157,0.412141
GPX_Lactococcus,lactis@GSH,1,2,33,64,-6464.54,-19.0006,0.410043
GPX_Lactococcus,lactis@GSH,1,2,34,65,-6461.36,-19.3932,0.409516
GPX_Lactococcus,lactis@GSH,1,2,35,66,-6461.36,-19.0374,0.410496
GPX_Lactococcus,lactis@GSH,1,2,36,67,-6461.34,-19.6573,0.417971
GPX_Lactococcus,lactis@GSH,1,2,37,68,-6461.77,-19.2835,0.418278
GPX_Lactococcus,lactis@GSH,1,2,38,69,-6462.05,-19.0504,0.414572
GPX_Lactococcus,lactis@GSH,1,2,39,70,-6461.47,-19.0455,0.413751
GPX_Lactococcus,lactis@GSH,1,2,40,71,-6459.53,-17.3131,0.421782
GPX_Lactococcus,lactis@GSH,1,2,41,73,-6462.12,-18.5669,0.406707
GPX_Lactococcus,lactis@GSH,1,2,42,74,-6461.61,-18.5836,0.408308
GPX_Lactococcus,lactis@GSH,1,2,43,79,-6459.96,-16.6027,0.407437
GPX_Lactococcus,lactis@GSH,1,2,44,80,-6459.11,-16.1598,0.405164
GPX_Lactococcus,lactis@GSH,1,2,45,81,-6459.75,-19.7399,0.411276
GPX_Lactococcus,lactis@GSH,1,2,46,83,-6461.79,-19.5279,0.413832
GPX_Lactococcus,lactis@GSH,1,2,47,84,-6461.84,-20.7238,0.413658
GPX_Lactococcus,lactis@GSH,1,2,48,85,-6459.76,-20.4364,0.413919
GPX_Lactococcus,lactis@GSH,1,2,49,89,-6457.9,-19.9082,0.412744
GPX_Lactococcus,lactis@GSH,1,2,50,91,-6456.91,-21.1005,0.413684
GPX_Lactococcus,lactis@GSH,1,2,51,92,-6459.63,-20.6332,0.416002
GPX_Lactococcus,lactis@GSH,1,2,52,93,-6461.28,-20.5507,0.413212
GPX_Lactococcus,lactis@GSH,1,2,53,94,-6461.88,-20.3416,0.4124
GPX_Lactococcus,lactis@GSH,1,2,54,98,-6460.07,-19.9889,0.4123
GPX_Lactococcus,lactis@GSH,1,2,55,99,-6461.18,-19.9191,0.410806
GPX_Lactococcus,lactis@GSH,1,2,56,100,-6463.23,-20.4819,0.412293
GPX_Lactococcus,lactis@GSH,1,3,0,0,-6247.3,-2.86113,0.479667
GPX_Lactococcus,lactis@GSH,1,3,1,1,-6434.45,-16.0927,0.427788
GPX_Lactococcus,lactis@GSH,1,3,2,2,-6444.69,-14.4615,0.420943
GPX_Lactococcus,lactis@GSH,1,3,3,4,-6445.84,-13.8697,0.426759
GPX_Lactococcus,lactis@GSH,1,3,4,6,-6455.59,-14.1213,0.429172
GPX_Lactococcus,lactis@GSH,1,3,5,7,-6452.31,-13.8401,0.389812
GPX_Lactococcus,lactis@GSH,1,3,6,8,-6457.4,-13.7739,0.39401
GPX_Lactococcus,lactis@GSH,1,3,7,11,-6460.16,-20.3744,0.41822
GPX_Lactococcus,lactis@GSH,1,3,8,12,-6461.47,-19.7558,0.41964
GPX_Lactococcus,lactis@GSH,1,3,9,14,-6460.92,-19.5572,0.41949
GPX_Lactococcus,lactis@GSH,1,3,10,15,-6459.07,-14.9591,0.394818
GPX_Lactococcus,lactis@GSH,1,3,11,22,-6460.53,-16.1014,0.387881
GPX_Lactococcus,lactis@GSH,1,3,12,23,-6459.38,-15.5798,0.390161
GPX_Lactococcus,lactis@GSH,1,3,13,25,-6459.28,-16.1266,0.378648
GPX_Lactococcus,lactis@GSH,1,3,14,26,-6460.86,-16.4992,0.378851
GPX_Lactococcus,lactis@GSH,1,3,15,38,-6460.65,-15.8229,0.379563
GPX_Lactococcus,lactis@GSH,1,3,16,39,-6458.67,-15.773,0.382464
GPX_Lactococcus,lactis@GSH,1,3,17,44,-6460.6,-16.2224,0.384895
GPX_Lactococcus,lactis@GSH,1,3,18,45,-6459.93,-16.61,0.390725
GPX_Lactococcus,lactis@GSH,1,3,19,48,-6459.02,-16.652,0.391207
GPX_Lactococcus,lactis@GSH,1,3,20,49,-6460.58,-20.1027,0.424706
GPX_Lactococcus,lactis@GSH,1,3,21,50,-6458.17,-19.4666,0.421173
GPX_Lactococcus,lactis@GSH,1,3,22,51,-6457.39,-17.9567,0.409539
GPX_Lactococcus,lactis@GSH,1,3,23,52,-6458.16,-17.5782,0.410163
GPX_Lactococcus,lactis@GSH,1,3,24,55,-6457.21,-17.7705,0.410913
GPX_Lactococcus,lactis@GSH,1,3,25,56,-6457.48,-17.2635,0.410926
GPX_Lactococcus,lactis@GSH,1,3,26,58,-6457.06,-17.8115,0.411978
GPX_Lactococcus,lactis@GSH,1,3,27,59,-6456.03,-18.4627,0.409853
GPX_Lactococcus,lactis@GSH,1,3,28,60,-6461.46,-17.5052,0.408095
GPX_Lactococcus,lactis@GSH,1,3,29,64,-6463.65,-17.3943,0.408098
GPX_Lactococcus,lactis@GSH,1,3,30,65,-6462.18,-17.5459,0.408164
GPX_Lactococcus,lactis@GSH,1,3,31,66,-6462.56,-16.9276,0.409344
GPX_Lactococcus,lactis@GSH,1,3,32,69,-6459.8,-17.4325,0.409852
GPX_Lactococcus,lactis@GSH,1,3,33,72,-6460.88,-17.2282,0.401394
GPX_Lactococcus,lactis@GSH,1,3,34,74,-6463.53,-17.6779,0.404482
GPX_Lactococcus,lactis@GSH,1,3,35,78,-6464.35,-17.2921,0.404771
GPX_Lactococcus,lactis@GSH,1,3,36,79,-6464.67,-17.1426,0.404488
GPX_Lactococcus,lactis@GSH,1,3,37,80,-6464.93,-17.5023,0.405175
GPX_Lactococcus,lactis@GSH,1,3,38,83,-6463.99,-15.3945,0.407292
GPX_Lactococcus,lactis@GSH,1,3,39,84,-6463.12,-17.2278,0.406241
GPX_Lactococcus,lactis@GSH,1,3,40,86,-6464.21,-17.3078,0.405671
GPX_Lactococcus,lactis@GSH,1,3,41,88,-6462.2,-15.7,0.400062
GPX_Lactococcus,lactis@GSH,1,3,42,90,-6463.93,-16.7575,0.400672
GPX_Lactococcus,lactis@GSH,1,3,43,100,-6463.96,-16.6981,0.398473
GPX_Lactococcus,lactis@GSH,1,4,0,0,-6247.3,-2.86113,0.479667
GPX_Lactococcus,lactis@GSH,1,4,1,1,-6403.01,-15.2479,0.438165
GPX_Lactococcus,lactis@GSH,1,4,2,3,-6411.1,-14.2841,0.440401
GPX_Lactococcus,lactis@GSH,1,4,3,4,-6438.4,-15.7637,0.42855
GPX_Lactococcus,lactis@GSH,1,4,4,5,-6445.18,-16.2006,0.42632
GPX_Lactococcus,lactis@GSH,1,4,5,11,-6446.03,-18.9474,0.38228
GPX_Lactococcus,lactis@GSH,1,4,6,13,-6448.52,-19.0157,0.382006
GPX_Lactococcus,lactis@GSH,1,4,7,15,-6449.24,-19.3008,0.385925
GPX_Lactococcus,lactis@GSH,1,4,8,17,-6449.17,-19.6401,0.389137
GPX_Lactococcus,lactis@GSH,1,4,9,18,-6450.63,-20.9678,0.395736
GPX_Lactococcus,lactis@GSH,1,4,10,19,-6451.15,-20.1987,0.393525
GPX_Lactococcus,lactis@GSH,1,4,11,20,-6452.48,-21.1953,0.39983
GPX_Lactococcus,lactis@GSH,1,4,12,21,-6452.89,-20.722,0.403345
GPX_Lactococcus,lactis@GSH,1,4,13,22,-6453.68,-21.1307,0.401878
GPX_Lactococcus,lactis@GSH,1,4,14,27,-6454.36,-21.1707,0.398359
GPX_Lactococcus,lactis@GSH,1,4,15,28,-6458.34,-21.2009,0.396915
GPX_Lactococcus,lactis@GSH,1,4,16,29,-6458.02,-21.1079,0.398323
GPX_Lactococcus,lactis@GSH,1,4,17,32,-6459.73,-20.6839,0.3991
GPX_Lactococcus,lactis@GSH,1,4,18,35,-6456.51,-19.0475,0.403948
GPX_Lactococcus,lactis@GSH,1,4,19,37,-6458.34,-21.3125,0.402824
GPX_Lactococcus,lactis@GSH,1,4,20,38,-6458.24,-21.2936,0.401477
GPX_Lactococcus,lactis@GSH,1,4,21,41,-6457.76,-20.4699,0.405656
GPX_Lactococcus,lactis@GSH,1,4,22,46,-6456.18,-21.3338,0.402201
GPX_Lactococcus,lactis@GSH,1,4,23,51,-6459.19,-21.4128,0.400175
GPX_Lactococcus,lactis@GSH,1,4,24,53,-6459.93,-20.3754,0.403325
GPX_Lactococcus,lactis@GSH,1,4,25,54,-6460.1,-21.7258,0.398721
GPX_Lactococcus,lactis@GSH,1,4,26,56,-6461.78,-21.63,0.400254
GPX_Lactococcus,lactis@GSH,1,4,27,60,-6461.42,-20.9583,0.400932
GPX_Lactococcus,lactis@GSH,1,4,28,61,-6462.73,-21.4237,0.396736
GPX_Lactococcus,lactis@GSH,1,4,29,64,-6463.82,-21.3154,0.396571
GPX_Lactococcus,lactis@GSH,1,4,30,66,-6463.82,-21.2478,0.395915
GPX_Lactococcus,lactis@GSH,1,4,31,73,-6461.36,-21.4427,0.396548
GPX_Lactococcus,lactis@GSH,1,4,32,75,-6461.63,-21.3865,0.397582
GPX_Lactococcus,lactis@GSH,1,4,33,76,-6462.72,-18.1851,0.397563
GPX_Lactococcus,lactis@GSH,1,4,34,78,-6462.68,-18.0654,0.398185
GPX_Lactococcus,lactis@GSH,1,4,35,82,-6461.54,-22.4195,0.399713
GPX_Lactococcus,lactis@GSH,1,4,36,83,-6461.44,-22.388,0.401012
GPX_Lactococcus,lactis@GSH,1,4,37,84,-6462.25,-22.1712,0.40067
GPX_Lactococcus,lactis@GSH,1,4,38,85,-6461.52,-19.6099,0.397909
GPX_Lactococcus,lactis@GSH,1,4,39,87,-6463.0,-17.9834,0.403331
GPX_Lactococcus,lactis@GSH,1,4,40,88,-6463.22,-17.9019,0.39898
GPX_Lactococcus,lactis@GSH,1,4,41,92,-6462.99,-19.017,0.398648
GPX_Lactococcus,lactis@GSH,1,4,42,96,-6463.09,-18.6588,0.402365
GPX_Lactococcus,lactis@GSH,1,4,43,98,-6463.52,-18.6609,0.4027
GPX_Lactococcus,lactis@GSH,1,4,44,99,-6463.32,-18.5413,0.40821
GPX_Lactococcus,lactis@GSH,1,4,45,100,-6463.65,-18.8984,0.405952
GPX_Lactococcus,lactis@GSH,1,5,0,0,-6247.3,-2.86113,0.479667
GPX_Lactococcus,lactis@GSH,1,5,1,1,-6439.6,-16.7733,0.436296
GPX_Lactococcus,lactis@GSH,1,5,2,3,-6448.26,-16.6799,0.434547
GPX_Lactococcus,lactis@GSH,1,5,3,6,-6448.79,-15.6954,0.42504
GPX_Lactococcus,lactis@GSH,1,5,4,7,-6451.64,-14.396,0.388273
GPX_Lactococcus,lactis@GSH,1,5,5,8,-6452.48,-15.1168,0.387958
GPX_Lactococcus,lactis@GSH,1,5,6,10,-6451.89,-16.3996,0.3826
GPX_Lactococcus,lactis@GSH,1,5,7,12,-6448.97,-17.2567,0.38054
GPX_Lactococcus,lactis@GSH,1,5,8,13,-6453.33,-20.0121,0.41111
GPX_Lactococcus,lactis@GSH,1,5,9,14,-6453.91,-22.0394,0.404435
GPX_Lactococcus,lactis@GSH,1,5,10,16,-6453.1,-23.8366,0.402541
GPX_Lactococcus,lactis@GSH,1,5,11,19,-6454.9,-23.9491,0.404246
GPX_Lactococcus,lactis@GSH,1,5,12,22,-6457.26,-23.7431,0.405261
GPX_Lactococcus,lactis@GSH,1,5,13,25,-6456.59,-24.5169,0.40726
GPX_Lactococcus,lactis@GSH,1,5,14,28,-6457.66,-23.894,0.40678
GPX_Lactococcus,lactis@GSH,1,5,15,32,-6454.36,-23.5891,0.408483
GPX_Lactococcus,lactis@GSH,1,5,16,35,-6454.37,-23.2995,0.40596
GPX_Lactococcus,lactis@GSH,1,5,17,37,-6452.23,-23.4512,0.405837
GPX_Lactococcus,lactis@GSH,1,5,18,40,-6455.21,-23.048,0.4058
GPX_Lactococcus,lactis@GSH,1,5,19,43,-6457.13,-23.0276,0.400712
GPX_Lactococcus,lactis@GSH,1,5,20,46,-6460.19,-22.5676,0.405352
GPX_Lactococcus,lactis@GSH,1,5,21,47,-6459.22,-22.4033,0.407119
GPX_Lactococcus,lactis@GSH,1,5,22,48,-6460.08,-22.5585,0.407866
GPX_Lactococcus,lactis@GSH,1,5,23,51,-6459.04,-22.0523,0.404331
GPX_Lactococcus,lactis@GSH,1,5,24,57,-6456.12,-22.2872,0.406845
GPX_Lactococcus,lactis@GSH,1,5,25,59,-6458.31,-21.1629,0.408031
GPX_Lactococcus,lactis@GSH,1,5,26,60,-6458.41,-19.0968,0.406946
GPX_Lactococcus,lactis@GSH,1,5,27,61,-6454.54,-19.6639,0.413811
GPX_Lactococcus,lactis@GSH,1,5,28,62,-6456.33,-19.8503,0.411898
GPX_Lactococcus,lactis@GSH,1,5,29,65,-6454.31,-19.8164,0.413787
GPX_Lactococcus,lactis@GSH,1,5,30,66,-6457.81,-20.0762,0.415562
GPX_Lactococcus,lactis@GSH,1,5,31,67,-6459.42,-19.5813,0.425308
GPX_Lactococcus,lactis@GSH,1,5,32,70,-6461.7,-20.1175,0.420287
GPX_Lactococcus,lactis@GSH,1,5,33,74,-6462.01,-18.9179,0.421423
GPX_Lactococcus,lactis@GSH,1,5,34,75,-6460.94,-18.6178,0.411332
GPX_Lactococcus,lactis@GSH,1,5,35,77,-6460.4,-18.2849,0.406551
GPX_Lactococcus,lactis@GSH,1,5,36,78,-6462.6,-18.2487,0.407968
GPX_Lactococcus,lactis@GSH,1,5,37,82,-6462.76,-18.5949,0.407717
GPX_Lactococcus,lactis@GSH,1,5,38,84,-6462.17,-18.6577,0.40968
GPX_Lactococcus,lactis@GSH,1,5,39,85,-6462.67,-18.0484,0.407155
GPX_Lactococcus,lactis@GSH,1,5,40,87,-6463.04,-19.037,0.408545
GPX_Lactococcus,lactis@GSH,1,5,41,88,-6462.16,-18.0205,0.406132
GPX_Lactococcus,lactis@GSH,1,5,42,89,-6461.4,-18.3315,0.403934
GPX_Lactococcus,lactis@GSH,1,5,43,92,-6462.89,-18.9898,0.40649
GPX_Lactococcus,lactis@GSH,1,5,44,93,-6459.41,-20.1335,0.402562
GPX_Lactococcus,lactis@GSH,1,5,45,94,-6457.21,-17.6685,0.420996
GPX_Lactococcus,lactis@GSH,1,5,46,95,-6458.08,-17.0231,0.421476
GPX_Lactococcus,lactis@GSH,1,5,47,96,-6458.76,-18.2196,0.424815
GPX_Lactococcus,lactis@GSH,1,5,48,97,-6459.66,-16.6688,0.426597
GPX_Lactococcus,lactis@GSH,1,5,49,100,-6459.1,-16.312,0.425203
GPX_Lactococcus,lactis@GSH,1,6,0,0,-6247.3,-2.86113,0.479667
GPX_Lactococcus,lactis@GSH,1,6,1,1,-6419.94,-15.7209,0.430517
GPX_Lactococcus,lactis@GSH,1,6,2,2,-6436.35,-14.8877,0.430288
GPX_Lactococcus,lactis@GSH,1,6,3,3,-6443.19,-16.2063,0.426716
GPX_Lactococcus,lactis@GSH,1,6,4,5,-6450.72,-16.4113,0.428735
GPX_Lactococcus,lactis@GSH,1,6,5,13,-6448.78,-16.0286,0.427436
GPX_Lactococcus,lactis@GSH,1,6,6,15,-6448.84,-15.9515,0.428119
GPX_Lactococcus,lactis@GSH,1,6,7,16,-6447.91,-15.9028,0.427218
GPX_Lactococcus,lactis@GSH,1,6,8,17,-6447.99,-16.8827,0.427355
GPX_Lactococcus,lactis@GSH,1,6,9,18,-6443.97,-8.2348,0.436614
GPX_Lactococcus,lactis@GSH,1,6,10,19,-6452.23,-23.6218,0.407481
GPX_Lactococcus,lactis@GSH,1,6,11,20,-6444.99,-25.5155,0.400625
GPX_Lactococcus,lactis@GSH,1,6,12,21,-6453.99,-25.2204,0.403809
GPX_Lactococcus,lactis@GSH,1,6,13,22,-6455.74,-25.4903,0.407113
GPX_Lactococcus,lactis@GSH,1,6,14,23,-6456.86,-25.5351,0.406589
GPX_Lactococcus,lactis@GSH,1,6,15,24,-6456.56,-25.0833,0.407864
GPX_Lactococcus,lactis@GSH,1,6,16,25,-6456.47,-25.9566,0.410708
GPX_Lactococcus,lactis@GSH,1,6,17,27,-6458.23,-25.7393,0.40809
GPX_Lactococcus,lactis@GSH,1,6,18,29,-6456.79,-25.9689,0.411984
GPX_Lactococcus,lactis@GSH,1,6,19,30,-6455.63,-26.8219,0.388202
GPX_Lactococcus,lactis@GSH,1,6,20,32,-6453.42,-25.741,0.387088
GPX_Lactococcus,lactis@GSH,1,6,21,33,-6459.7,-25.7101,0.395936
GPX_Lactococcus,lactis@GSH,1,6,22,35,-6460.09,-25.4784,0.396171
GPX_Lactococcus,lactis@GSH,1,6,23,36,-6459.43,-25.6761,0.392799
GPX_Lactococcus,lactis@GSH,1,6,24,41,-6460.54,-26.0006,0.396101
GPX_Lactococcus,lactis@GSH,1,6,25,42,-6460.94,-26.3051,0.395457
GPX_Lactococcus,lactis@GSH,1,6,26,44,-6459.69,-26.0604,0.393594
GPX_Lactococcus,lactis@GSH,1,6,27,45,-6457.36,-25.806,0.397503
GPX_Lactococcus,lactis@GSH,1,6,28,46,-6457.91,-25.7267,0.388739
GPX_Lactococcus,lactis@GSH,1,6,29,51,-6460.84,-25.8806,0.39455
GPX_Lactococcus,lactis@GSH,1,6,30,57,-6459.97,-25.7509,0.395434
GPX_Lactococcus,lactis@GSH,1,6,31,58,-6457.5,-25.33,0.393888
GPX_Lactococcus,lactis@GSH,1,6,32,60,-6459.11,-25.896,0.394034
GPX_Lactococcus,lactis@GSH,1,6,33,63,-6459.35,-26.0188,0.396374
GPX_Lactococcus,lactis@GSH,1,6,34,70,-6455.61,-25.9344,0.390385
GPX_Lactococcus,lactis@GSH,1,6,35,72,-6453.1,-26.5647,0.391123
GPX_Lactococcus,lactis@GSH,1,6,36,74,-6452.8,-26.7022,0.389964
GPX_Lactococcus,lactis@GSH,1,6,37,78,-6454.41,-26.3549,0.391953
GPX_Lactococcus,lactis@GSH,1,6,38,79,-6456.46,-27.0502,0.396296
GPX_Lactococcus,lactis@GSH,1,6,39,80,-6457.22,-26.7219,0.394104
GPX_Lactococcus,lactis@GSH,1,6,40,85,-6456.97,-26.4005,0.410952
GPX_Lactococcus,lactis@GSH,1,6,41,89,-6453.54,-26.5383,0.414331
GPX_Lactococcus,lactis@GSH,1,6,42,90,-6455.76,-25.9525,0.41573
GPX_Lactococcus,lactis@GSH,1,6,43,92,-6456.56,-26.2903,0.417545
GPX_Lactococcus,lactis@GSH,1,6,44,94,-6455.82,-25.4235,0.41755
GPX_Lactococcus,lactis@GSH,1,6,45,95,-6456.11,-26.1258,0.414498
GPX_Lactococcus,lactis@GSH,1,6,46,99,-6456.3,-25.5795,0.417481
GPX_Lactococcus,lactis@GSH,1,7,0,0,-6247.3,-2.86113,0.479667
GPX_Lactococcus,lactis@GSH,1,7,1,1,-6428.32,-11.2678,0.437806
GPX_Lactococcus,lactis@GSH,1,7,2,2,-6443.11,-11.6865,0.434174
GPX_Lactococcus,lactis@GSH,1,7,3,4,-6446.73,-11.0081,0.43488
GPX_Lactococcus,lactis@GSH,1,7,4,8,-6457.43,-12.8052,0.435914
GPX_Lactococcus,lactis@GSH,1,7,5,9,-6462.34,-17.7588,0.417633
GPX_Lactococcus,lactis@GSH,1,7,6,12,-6462.52,-17.3033,0.414916
GPX_Lactococcus,lactis@GSH,1,7,7,13,-6464.48,-18.5498,0.41492
GPX_Lactococcus,lactis@GSH,1,7,8,14,-6466.99,-18.8301,0.416459
GPX_Lactococcus,lactis@GSH,1,7,9,15,-6465.8,-17.2017,0.411524
GPX_Lactococcus,lactis@GSH,1,7,10,16,-6465.43,-17.1403,0.41365
GPX_Lactococcus,lactis@GSH,1,7,11,19,-6466.16,-18.6413,0.416509
GPX_Lactococcus,lactis@GSH,1,7,12,22,-6467.87,-18.7675,0.414823
GPX_Lactococcus,lactis@GSH,1,7,13,23,-6468.26,-18.894,0.413019
GPX_Lactococcus,lactis@GSH,1,7,14,24,-6469.68,-19.3083,0.414652
GPX_Lactococcus,lactis@GSH,1,7,15,25,-6465.04,-18.2724,0.407666
GPX_Lactococcus,lactis@GSH,1,7,16,26,-6467.54,-18.9493,0.410496
GPX_Lactococcus,lactis@GSH,1,7,17,27,-6469.45,-18.6602,0.410873
GPX_Lactococcus,lactis@GSH,1,7,18,31,-6469.09,-19.9418,0.410385
GPX_Lactococcus,lactis@GSH,1,7,19,32,-6468.76,-19.3684,0.412701
GPX_Lactococcus,lactis@GSH,1,7,20,35,-6466.27,-19.6038,0.413622
GPX_Lactococcus,lactis@GSH,1,7,21,37,-6466.74,-19.6269,0.412224
GPX_Lactococcus,lactis@GSH,1,7,22,40,-6468.99,-19.2466,0.413541
GPX_Lactococcus,lactis@GSH,1,7,23,45,-6468.98,-19.553,0.412851
GPX_Lactococcus,lactis@GSH,1,7,24,46,-6468.52,-19.1632,0.407554
GPX_Lactococcus,lactis@GSH,1,7,25,48,-6470.29,-19.3994,0.411281
GPX_Lactococcus,lactis@GSH,1,7,26,50,-6470.07,-19.8421,0.411893
GPX_Lactococcus,lactis@GSH,1,7,27,53,-6469.31,-20.1394,0.413837
GPX_Lactococcus,lactis@GSH,1,7,28,58,-6468.55,-20.0991,0.416858
GPX_Lactococcus,lactis@GSH,1,7,29,59,-6468.14,-17.6519,0.414976
GPX_Lactococcus,lactis@GSH,1,7,30,61,-6467.25,-18.334,0.420522
GPX_Lactococcus,lactis@GSH,1,7,31,65,-6465.52,-17.8745,0.422348
