Protein,Ligand,Epoch,Trajectory,Accepted Pele Steps,Step,Total Energy,Binding Energy,Ligand SASA
GPX_Lactococcus,lactis@GSH,0,45,1,1,-6464.43,-19.886,0.40646
GPX_Lactococcus,lactis@GSH,0,46,0,0,-6440.53,-17.0391,0.416421
GPX_Lactococcus,lactis@GSH,0,46,1,1,-6458.02,-20.7188,0.402735
GPX_Lactococcus,lactis@GSH,0,47,0,0,-6440.03,-17.1796,0.417281
GPX_Lactococcus,lactis@GSH,0,47,1,1,-6449.26,-13.0706,0.39232
GPX_Lactococcus,lactis@GSH,0,48,0,0,-6448.53,-17.7006,0.451474
GPX_Lactococcus,lactis@GSH,0,48,1,1,-6472.19,-17.5937,0.453206
GPX_Lactococcus,lactis@GSH,0,49,0,0,-6442.65,-15.1005,0.39184
GPX_Lactococcus,lactis@GSH,0,49,1,1,-6463.76,-15.9933,0.386425
GPX_Lactococcus,lactis@GSH,0,50,0,0,-6436.28,-20.7636,0.404344
GPX_Lactococcus,lactis@GSH,0,50,1,1,-6455.55,-21.6131,0.389725
GPX_Lactococcus,lactis@GSH,0,51,0,0,-6443.06,-19.3247,0.415487
GPX_Lactococcus,lactis@GSH,0,51,1,1,-6467.79,-20.1795,0.414206
GPX_Lactococcus,lactis@GSH,0,52,0,0,-6443.69,-17.7501,0.403615
GPX_Lactococcus,lactis@GSH,0,52,1,1,-6463.66,-18.6957,0.396111
GPX_Lactococcus,lactis@GSH,0,53,0,0,-6444.89,-19.9032,0.427337
GPX_Lactococcus,lactis@GSH,0,53,1,1,-6465.1,-20.1153,0.429535
GPX_Lactococcus,lactis@GSH,0,54,0,0,-6428.62,-13.4016,0.433229
GPX_Lactococcus,lactis@GSH,0,54,1,1,-6449.8,-12.4403,0.430931
GPX_Lactococcus,lactis@GSH,0,55,0,0,-6440.0,-17.907,0.406098
GPX_Lactococcus,lactis@GSH,0,55,1,1,-6462.55,-17.5187,0.402984
GPX_Lactococcus,lactis@GSH,0,56,0,0,-6437.66,-23.1619,0.407699
GPX_Lactococcus,lactis@GSH,0,56,1,1,-6441.81,-15.7902,0.403336
GPX_Lactococcus,lactis@GSH,0,57,0,0,-6440.4,-24.4313,0.403645
GPX_Lactococcus,lactis@GSH,0,57,1,1,-6463.51,-25.7058,0.404173
GPX_Lactococcus,lactis@GSH,0,58,0,0,-6441.41,-17.8771,0.432472
GPX_Lactococcus,lactis@GSH,0,58,1,1,-6444.42,-21.4603,0.373907
GPX_Lactococcus,lactis@GSH,0,59,0,0,-6434.97,-15.5782,0.426575
GPX_Lactococcus,lactis@GSH,0,59,1,1,-6451.57,-21.9052,0.412014
GPX_Lactococcus,lactis@GSH,0,60,0,0,-6442.21,-18.6313,0.439679
GPX_Lactococcus,lactis@GSH,0,60,1,1,-6445.77,-8.90261,0.413983
GPX_Lactococcus,lactis@GSH,0,61,0,0,-6438.55,-20.0485,0.429169
GPX_Lactococcus,lactis@GSH,0,61,1,1,-6463.08,-21.0472,0.413479
GPX_Lactococcus,lactis@GSH,0,62,0,0,-6434.46,-19.073,0.387647
GPX_Lactococcus,lactis@GSH,0,62,1,1,-6435.89,-12.1876,0.382698
GPX_Lactococcus,lactis@GSH,0,63,0,0,-6439.62,-18.6869,0.418488
GPX_Lactococcus,lactis@GSH,0,63,1,1,-6458.97,-19.3061,0.41163
GPX_Lactococcus,lactis@GSH,0,64,0,0,-6442.66,-24.2993,0.406241
GPX_Lactococcus,lactis@GSH,0,64,1,1,-6463.53,-23.979,0.404323
GPX_Lactococcus,lactis@GSH,0,65,0,0,-6440.91,-20.0476,0.398671
GPX_Lactococcus,lactis@GSH,0,65,1,1,-6465.67,-21.8619,0.400702
GPX_Lactococcus,lactis@GSH,0,66,0,0,-6442.37,-17.4799,0.40459
GPX_Lactococcus,lactis@GSH,0,66,1,1,-6466.75,-18.282,0.409433
GPX_Lactococcus,lactis@GSH,0,67,0,0,-6446.93,-12.5802,0.389923
GPX_Lactococcus,lactis@GSH,0,67,1,1,-6461.43,-10.701,0.381294
GPX_Lactococcus,lactis@GSH,0,68,0,0,-6443.76,-18.1794,0.406621
GPX_Lactococcus,lactis@GSH,0,68,1,1,-6452.35,-16.2785,0.377177
GPX_Lactococcus,lactis@GSH,0,69,0,0,-6438.94,-16.9729,0.416177
GPX_Lactococcus,lactis@GSH,0,69,1,1,-6435.0,-10.9649,0.40828
GPX_Lactococcus,lactis@GSH,0,70,0,0,-6429.67,-21.4659,0.425162
GPX_Lactococcus,lactis@GSH,0,70,1,1,-6444.91,-22.1266,0.414612
GPX_Lactococcus,lactis@GSH,0,71,0,0,-6433.34,-18.0774,0.406707
GPX_Lactococcus,lactis@GSH,0,71,1,1,-6447.94,-13.2736,0.410033
GPX_Lactococcus,lactis@GSH,0,72,0,0,-6436.5,-26.2521,0.400971
GPX_Lactococcus,lactis@GSH,0,72,1,1,-6442.24,-20.2542,0.37862
GPX_Lactococcus,lactis@GSH,0,73,0,0,-6443.18,-17.5779,0.416497
GPX_Lactococcus,lactis@GSH,0,73,1,1,-6458.53,-13.248,0.420354
GPX_Lactococcus,lactis@GSH,0,74,0,0,-6443.24,-15.094,0.41605
GPX_Lactococcus,lactis@GSH,0,74,1,1,-6458.75,-23.4553,0.407549
GPX_Lactococcus,lactis@GSH,0,75,0,0,-6440.37,-20.7982,0.417814
GPX_Lactococcus,lactis@GSH,0,75,1,1,-6463.3,-20.9544,0.415755
GPX_Lactococcus,lactis@GSH,0,76,0,0,-6438.95,-24.3916,0.379357
GPX_Lactococcus,lactis@GSH,0,76,1,1,-6458.83,-24.0325,0.392535
GPX_Lactococcus,lactis@GSH,0,77,0,0,-6436.93,-16.9531,0.404193
GPX_Lactococcus,lactis@GSH,0,77,1,1,-6460.26,-18.2335,0.402259
GPX_Lactococcus,lactis@GSH,0,78,0,0,-6441.07,-17.6703,0.404062
GPX_Lactococcus,lactis@GSH,0,78,1,1,-6464.83,-18.2502,0.406086
GPX_Lactococcus,lactis@GSH,0,79,0,0,-6444.7,-20.0197,0.423745
GPX_Lactococcus,lactis@GSH,0,79,1,1,-6450.01,-13.8064,0.410937
GPX_Lactococcus,lactis@GSH,0,80,0,0,-6446.17,-18.1295,0.405508
GPX_Lactococcus,lactis@GSH,0,80,1,1,-6468.55,-19.0762,0.407732
GPX_Lactococcus,lactis@GSH,0,81,0,0,-6438.37,-25.4798,0.41142
GPX_Lactococcus,lactis@GSH,0,81,1,1,-6450.93,-18.1573,0.398798
GPX_Lactococcus,lactis@GSH,0,82,0,0,-6444.69,-14.8817,0.408203
GPX_Lactococcus,lactis@GSH,0,82,1,1,-6467.49,-15.0486,0.413002
GPX_Lactococcus,lactis@GSH,0,83,0,0,-6439.28,-13.8689,0.376143
GPX_Lactococcus,lactis@GSH,0,83,1,1,-6451.86,-13.8707,0.372521
GPX_Lactococcus,lactis@GSH,0,84,0,0,-6441.52,-17.7592,0.410396
GPX_Lactococcus,lactis@GSH,0,84,1,1,-6447.44,-18.8855,0.416066
GPX_Lactococcus,lactis@GSH,0,85,0,0,-6444.76,-18.8138,0.406703
GPX_Lactococcus,lactis@GSH,0,85,1,1,-6464.04,-18.2302,0.416964
GPX_Lactococcus,lactis@GSH,0,86,0,0,-6440.67,-19.7443,0.412727
GPX_Lactococcus,lactis@GSH,0,86,1,1,-6461.38,-20.5014,0.412286
GPX_Lactococcus,lactis@GSH,0,87,0,0,-6445.2,-19.0021,0.429554
GPX_Lactococcus,lactis@GSH,0,87,1,1,-6455.93,-25.6456,0.398981
GPX_Lactococcus,lactis@GSH,0,88,0,0,-6446.12,-16.8027,0.432078
GPX_Lactococcus,lactis@GSH,0,88,1,1,-6443.03,-17.0299,0.40178
GPX_Lactococcus,lactis@GSH,0,89,0,0,-6445.72,-18.4161,0.405814
GPX_Lactococcus,lactis@GSH,0,89,1,1,-6449.22,-16.8697,0.381747
GPX_Lactococcus,lactis@GSH,0,90,0,0,-6447.17,-19.7203,0.408222
GPX_Lactococcus,lactis@GSH,0,90,1,1,-6467.58,-20.2293,0.409331
GPX_Lactococcus,lactis@GSH,0,91,0,0,-6442.04,-17.5101,0.403626
GPX_Lactococcus,lactis@GSH,0,91,1,1,-6459.33,-21.1728,0.401323
GPX_Lactococcus,lactis@GSH,0,92,0,0,-6427.79,-10.4589,0.423828
GPX_Lactococcus,lactis@GSH,0,92,1,1,-6453.07,-12.1398,0.425015
GPX_Lactococcus,lactis@GSH,0,93,0,0,-6438.87,-20.9669,0.425048
GPX_Lactococcus,lactis@GSH,0,93,1,1,-6459.91,-20.7074,0.42772
GPX_Lactococcus,lactis@GSH,0,94,0,0,-6448.16,-10.4063,0.431228
GPX_Lactococcus,lactis@GSH,0,95,0,0,-6438.88,-19.8574,0.410225
GPX_Lactococcus,lactis@GSH,0,95,1,1,-6457.88,-19.5823,0.401509
GPX_Lactococcus,lactis@GSH,1,1,0,0,-6439.12,-18.3705,0.41838
GPX_Lactococcus,lactis@GSH,1,1,1,1,-6451.75,-16.4773,0.432485
GPX_Lactococcus,lactis@GSH,1,1,2,2,-6463.06,-19.6481,0.430591
GPX_Lactococcus,lactis@GSH,1,1,3,4,-6460.01,-17.2265,0.442465
GPX_Lactococcus,lactis@GSH,1,1,4,6,-6458.41,-14.7648,0.464443
GPX_Lactococcus,lactis@GSH,1,1,5,9,-6462.98,-21.5736,0.428886
GPX_Lactococcus,lactis@GSH,1,1,6,14,-6459.52,-16.1508,0.453169
GPX_Lactococcus,lactis@GSH,1,1,7,16,-6464.85,-19.6811,0.402681
GPX_Lactococcus,lactis@GSH,1,1,8,21,-6462.99,-22.4252,0.415805
GPX_Lactococcus,lactis@GSH,1,1,9,25,-6462.92,-25.4359,0.407053
GPX_Lactococcus,lactis@GSH,1,1,10,27,-6462.86,-22.8275,0.414298
GPX_Lactococcus,lactis@GSH,1,1,11,28,-6464.69,-23.2782,0.424165
GPX_Lactococcus,lactis@GSH,1,1,12,31,-6465.46,-22.107,0.415054
GPX_Lactococcus,lactis@GSH,1,1,13,36,-6463.59,-18.1285,0.428542
GPX_Lactococcus,lactis@GSH,1,1,14,37,-6456.33,-14.1342,0.49662
GPX_Lactococcus,lactis@GSH,1,1,15,44,-6451.04,-7.71553,0.570273
GPX_Lactococcus,lactis@GSH,1,1,16,45,-6451.54,-1.66392,0.600718
GPX_Lactococcus,lactis@GSH,1,1,17,46,-6456.84,-1.59876,0.562473
GPX_Lactococcus,lactis@GSH,1,1,18,47,-6459.63,-3.58932,0.547259
GPX_Lactococcus,lactis@GSH,1,1,19,49,-6463.78,-3.78449,0.608331
GPX_Lactococcus,lactis@GSH,1,1,20,50,-6469.18,-8.79056,0.557765
GPX_Lactococcus,lactis@GSH,1,1,21,52,-6470.02,-6.3932,0.575115
GPX_Lactococcus,lactis@GSH,1,1,22,53,-6474.04,-15.6783,0.50978
GPX_Lactococcus,lactis@GSH,1,1,23,63,-6472.02,-15.0154,0.52381
GPX_Lactococcus,lactis@GSH,1,1,24,65,-6479.28,-20.1192,0.486027
GPX_Lactococcus,lactis@GSH,1,1,25,71,-6475.73,-14.1275,0.480968
GPX_Lactococcus,lactis@GSH,1,1,26,78,-6462.95,-2.38678,0.634388
GPX_Lactococcus,lactis@GSH,1,1,27,80,-6465.53,-2.6755,0.600514
GPX_Lactococcus,lactis@GSH,1,1,28,81,-6469.2,-3.94681,0.588077
GPX_Lactococcus,lactis@GSH,1,1,29,83,-6468.68,-10.8964,0.527544
GPX_Lactococcus,lactis@GSH,1,1,30,85,-6472.02,-14.9227,0.5055
GPX_Lactococcus,lactis@GSH,1,1,31,87,-6471.97,-13.9454,0.50185
GPX_Lactococcus,lactis@GSH,1,1,32,95,-6472.8,-14.3773,0.502422
GPX_Lactococcus,lactis@GSH,1,1,33,98,-6472.61,-11.7421,0.463602
GPX_Lactococcus,lactis@GSH,1,1,34,100,-6476.02,-15.1017,0.458644
GPX_Lactococcus,lactis@GSH,1,2,0,0,-6438.62,-18.7211,0.398445
GPX_Lactococcus,lactis@GSH,1,2,1,1,-6465.55,-20.191,0.405662
GPX_Lactococcus,lactis@GSH,1,2,2,7,-6464.69,-19.3571,0.42912
GPX_Lactococcus,lactis@GSH,1,2,3,13,-6466.13,-18.7232,0.440711
GPX_Lactococcus,lactis@GSH,1,2,4,16,-6466.07,-17.5745,0.454193
GPX_Lactococcus,lactis@GSH,1,2,5,18,-6465.45,-16.1098,0.481745
GPX_Lactococcus,lactis@GSH,1,2,6,23,-6468.92,-21.9574,0.445145
GPX_Lactococcus,lactis@GSH,1,2,7,24,-6467.26,-20.6007,0.43798
GPX_Lactococcus,lactis@GSH,1,2,8,26,-6465.42,-18.0844,0.439608
GPX_Lactococcus,lactis@GSH,1,2,9,27,-6473.44,-26.1273,0.4185
GPX_Lactococcus,lactis@GSH,1,2,10,28,-6474.46,-26.4465,0.426474
GPX_Lactococcus,lactis@GSH,1,2,11,43,-6475.65,-25.4648,0.431004
GPX_Lactococcus,lactis@GSH,1,2,12,52,-6470.71,-19.0239,0.463693
GPX_Lactococcus,lactis@GSH,1,2,13,59,-6474.45,-20.2752,0.475973
GPX_Lactococcus,lactis@GSH,1,2,14,61,-6473.57,-26.7276,0.438041
GPX_Lactococcus,lactis@GSH,1,2,15,65,-6475.82,-24.5561,0.45548
GPX_Lactococcus,lactis@GSH,1,2,16,75,-6472.28,-18.9413,0.458594
GPX_Lactococcus,lactis@GSH,1,2,17,77,-6472.0,-22.5482,0.452475
GPX_Lactococcus,lactis@GSH,1,2,18,79,-6473.58,-23.7155,0.453006
GPX_Lactococcus,lactis@GSH,1,2,19,83,-6474.84,-24.7272,0.444183
GPX_Lactococcus,lactis@GSH,1,2,20,87,-6475.04,-26.0761,0.420038
GPX_Lactococcus,lactis@GSH,1,2,21,88,-6474.54,-24.1329,0.449592
GPX_Lactococcus,lactis@GSH,1,2,22,91,-6475.38,-26.659,0.434093
GPX_Lactococcus,lactis@GSH,1,2,23,96,-6473.01,-21.6377,0.457463
GPX_Lactococcus,lactis@GSH,1,3,0,0,-6418.08,-10.8491,0.402043
GPX_Lactococcus,lactis@GSH,1,3,1,1,-6433.05,-0.59649,0.395414
GPX_Lactococcus,lactis@GSH,1,3,2,3,-6443.87,-7.68212,0.445953
GPX_Lactococcus,lactis@GSH,1,3,3,5,-6445.75,-8.27981,0.458311
GPX_Lactococcus,lactis@GSH,1,3,4,8,-6450.86,-8.30865,0.517089
GPX_Lactococcus,lactis@GSH,1,3,5,9,-6454.04,-22.7335,0.422989
GPX_Lactococcus,lactis@GSH,1,3,6,11,-6454.98,-12.7653,0.536767
GPX_Lactococcus,lactis@GSH,1,3,7,12,-6456.11,-9.65452,0.526945
GPX_Lactococcus,lactis@GSH,1,3,8,15,-6468.94,-21.7076,0.550031
GPX_Lactococcus,lactis@GSH,1,3,9,17,-6469.14,-21.3912,0.551659
GPX_Lactococcus,lactis@GSH,1,3,10,20,-6470.74,-21.016,0.551732
GPX_Lactococcus,lactis@GSH,1,3,11,21,-6461.02,-19.5455,0.473655
GPX_Lactococcus,lactis@GSH,1,3,12,22,-6457.72,-19.8182,0.524343
GPX_Lactococcus,lactis@GSH,1,3,13,24,-6460.32,-20.624,0.540987
GPX_Lactococcus,lactis@GSH,1,3,14,26,-6465.48,-18.9553,0.517748
GPX_Lactococcus,lactis@GSH,1,3,15,27,-6459.34,-18.2666,0.481478
GPX_Lactococcus,lactis@GSH,1,3,16,31,-6461.41,-16.0224,0.614658
GPX_Lactococcus,lactis@GSH,1,3,17,35,-6466.34,-19.1817,0.566473
GPX_Lactococcus,lactis@GSH,1,3,18,38,-6467.07,-19.0464,0.59452
GPX_Lactococcus,lactis@GSH,1,3,19,39,-6468.38,-17.3773,0.635712
GPX_Lactococcus,lactis@GSH,1,3,20,40,-6472.85,-20.2403,0.594555
GPX_Lactococcus,lactis@GSH,1,3,21,42,-6470.02,-17.2958,0.614155
GPX_Lactococcus,lactis@GSH,1,3,22,45,-6470.74,-17.0992,0.642234
GPX_Lactococcus,lactis@GSH,1,3,23,46,-6468.62,-15.1411,0.646903
GPX_Lactococcus,lactis@GSH,1,3,24,52,-6467.88,-14.4697,0.652614
GPX_Lactococcus,lactis@GSH,1,3,25,58,-6471.39,-16.6915,0.608588
GPX_Lactococcus,lactis@GSH,1,3,26,59,-6463.61,-8.55215,0.54423
GPX_Lactococcus,lactis@GSH,1,3,27,60,-6463.91,-7.98449,0.564719
GPX_Lactococcus,lactis@GSH,1,3,28,62,-6466.62,-9.16645,0.566497
GPX_Lactococcus,lactis@GSH,1,3,29,72,-6464.76,-5.96614,0.603661
GPX_Lactococcus,lactis@GSH,1,3,30,73,-6465.85,-16.334,0.504789
GPX_Lactococcus,lactis@GSH,1,3,31,76,-6457.78,-8.78085,0.508604
GPX_Lactococcus,lactis@GSH,1,3,32,78,-6460.44,-15.8606,0.503561
GPX_Lactococcus,lactis@GSH,1,3,33,80,-6455.04,-3.90359,0.507057
GPX_Lactococcus,lactis@GSH,1,3,34,81,-6457.11,-17.6058,0.506029
GPX_Lactococcus,lactis@GSH,1,3,35,85,-6461.14,-20.7746,0.48059
GPX_Lactococcus,lactis@GSH,1,3,36,95,-6459.76,-18.0146,0.464613
GPX_Lactococcus,lactis@GSH,1,3,37,96,-6455.55,-8.09414,0.476229
GPX_Lactococcus,lactis@GSH,1,3,38,97,-6460.17,-20.9568,0.479628
GPX_Lactococcus,lactis@GSH,1,3,39,99,-6462.82,-20.3247,0.490821
GPX_Lactococcus,lactis@GSH,1,3,40,100,-6461.75,-18.0036,0.496809
GPX_Lactococcus,lactis@GSH,1,4,0,0,-6426.78,-26.9548,0.408874
GPX_Lactococcus,lactis@GSH,1,4,1,1,-6431.88,-22.3205,0.299513
GPX_Lactococcus,lactis@GSH,1,4,2,3,-6439.17,-23.9712,0.34173
GPX_Lactococcus,lactis@GSH,1,4,3,6,-6438.96,-23.9782,0.348752
GPX_Lactococcus,lactis@GSH,1,4,4,7,-6443.17,-26.0362,0.319059
GPX_Lactococcus,lactis@GSH,1,4,5,9,-6448.87,-21.9993,0.405494
GPX_Lactococcus,lactis@GSH,1,4,6,18,-6449.44,-17.1271,0.453887
GPX_Lactococcus,lactis@GSH,1,4,7,20,-6451.13,-17.3822,0.448945
GPX_Lactococcus,lactis@GSH,1,4,8,23,-6449.8,-16.1068,0.396084
GPX_Lactococcus,lactis@GSH,1,4,9,26,-6433.87,0.562067,0.529917
GPX_Lactococcus,lactis@GSH,1,4,10,27,-6441.99,-4.1301,0.468488
GPX_Lactococcus,lactis@GSH,1,4,11,29,-6449.15,-12.6944,0.517301
GPX_Lactococcus,lactis@GSH,1,4,12,30,-6451.37,-8.28103,0.573931
GPX_Lactococcus,lactis@GSH,1,4,13,31,-6451.52,-9.78703,0.504989
GPX_Lactococcus,lactis@GSH,1,4,14,32,-6454.53,-12.6386,0.473803
GPX_Lactococcus,lactis@GSH,1,4,15,35,-6454.81,-13.3647,0.526417
GPX_Lactococcus,lactis@GSH,1,4,16,38,-6455.52,-13.918,0.528783
GPX_Lactococcus,lactis@GSH,1,4,17,40,-6455.32,-13.1927,0.5576
GPX_Lactococcus,lactis@GSH,1,4,18,48,-6460.1,-16.4966,0.563684
GPX_Lactococcus,lactis@GSH,1,4,19,76,-6457.8,-16.09,0.525593
GPX_Lactococcus,lactis@GSH,1,4,20,81,-6451.36,-17.9489,0.42456
GPX_Lactococcus,lactis@GSH,1,4,21,82,-6451.97,-15.7722,0.446408
GPX_Lactococcus,lactis@GSH,1,4,22,85,-6452.68,-25.3068,0.419126
GPX_Lactococcus,lactis@GSH,1,4,23,89,-6436.71,-0.294684,0.550786
GPX_Lactococcus,lactis@GSH,1,4,24,90,-6444.69,-3.02106,0.596346
GPX_Lactococcus,lactis@GSH,1,4,25,91,-6450.61,-8.88254,0.560143
GPX_Lactococcus,lactis@GSH,1,4,26,95,-6447.99,-4.89947,0.53291
GPX_Lactococcus,lactis@GSH,1,4,27,96,-6455.33,-12.5657,0.543878
GPX_Lactococcus,lactis@GSH,1,4,28,97,-6454.8,-18.9175,0.463436
GPX_Lactococcus,lactis@GSH,1,4,29,99,-6456.57,-19.504,0.501604
GPX_Lactococcus,lactis@GSH,1,5,0,0,-6446.17,-18.8598,0.41419
GPX_Lactococcus,lactis@GSH,1,5,1,1,-6470.87,-20.1355,0.389701
