Protein,Ligand,Epoch,Trajectory,Accepted Pele Steps,Step,Total Energy,Binding Energy,Ligand SASA
GPX_Staphylococcus,aureus@GSH,1,3,18,37,-6519.42,-12.9749,0.487746
GPX_Staphylococcus,aureus@GSH,1,3,19,38,-6519.48,-13.5865,0.488165
GPX_Staphylococcus,aureus@GSH,1,3,20,39,-6518.95,-12.6001,0.489036
GPX_Staphylococcus,aureus@GSH,1,3,21,41,-6517.62,-12.1144,0.486718
GPX_Staphylococcus,aureus@GSH,1,3,22,43,-6517.87,-13.0098,0.487981
GPX_Staphylococcus,aureus@GSH,1,3,23,45,-6516.99,-12.2287,0.489236
GPX_Staphylococcus,aureus@GSH,1,3,24,46,-6515.43,-12.2892,0.48563
GPX_Staphylococcus,aureus@GSH,1,3,25,48,-6515.39,-11.7191,0.490669
GPX_Staphylococcus,aureus@GSH,1,3,26,51,-6513.87,-10.8071,0.489825
GPX_Staphylococcus,aureus@GSH,1,3,27,52,-6515.74,-11.2437,0.488394
GPX_Staphylococcus,aureus@GSH,1,3,28,53,-6516.67,-12.4289,0.488079
GPX_Staphylococcus,aureus@GSH,1,3,29,56,-6517.51,-12.862,0.488358
GPX_Staphylococcus,aureus@GSH,1,3,30,57,-6516.39,-14.8374,0.491665
GPX_Staphylococcus,aureus@GSH,1,3,31,58,-6517.2,-14.9492,0.493004
GPX_Staphylococcus,aureus@GSH,1,3,32,60,-6518.74,-15.1288,0.491592
GPX_Staphylococcus,aureus@GSH,1,3,33,64,-6518.78,-14.9095,0.49184
GPX_Staphylococcus,aureus@GSH,1,3,34,65,-6516.05,-15.1839,0.493243
GPX_Staphylococcus,aureus@GSH,1,3,35,70,-6515.2,-16.1402,0.488461
GPX_Staphylococcus,aureus@GSH,1,3,36,71,-6516.68,-15.2615,0.490608
GPX_Staphylococcus,aureus@GSH,1,3,37,73,-6513.94,-14.805,0.49183
GPX_Staphylococcus,aureus@GSH,1,3,38,74,-6514.34,-16.5264,0.492394
GPX_Staphylococcus,aureus@GSH,1,3,39,77,-6514.27,-15.318,0.492963
GPX_Staphylococcus,aureus@GSH,1,3,40,79,-6512.87,-13.3679,0.492485
GPX_Staphylococcus,aureus@GSH,1,3,41,80,-6514.05,-14.6742,0.491369
GPX_Staphylococcus,aureus@GSH,1,3,42,81,-6515.2,-14.6261,0.489813
GPX_Staphylococcus,aureus@GSH,1,3,43,83,-6514.46,-14.1184,0.494559
GPX_Staphylococcus,aureus@GSH,1,3,44,87,-6514.98,-14.2641,0.49175
GPX_Staphylococcus,aureus@GSH,1,3,45,88,-6514.2,-13.353,0.494198
GPX_Staphylococcus,aureus@GSH,1,3,46,93,-6513.89,-12.0749,0.491684
GPX_Staphylococcus,aureus@GSH,1,3,47,94,-6513.39,-13.099,0.489941
GPX_Staphylococcus,aureus@GSH,1,3,48,95,-6516.6,-13.864,0.491194
GPX_Staphylococcus,aureus@GSH,1,3,49,96,-6514.66,-13.7013,0.489615
GPX_Staphylococcus,aureus@GSH,1,3,50,99,-6515.82,-14.2955,0.490039
GPX_Staphylococcus,aureus@GSH,1,3,51,100,-6515.15,-14.2221,0.489815
GPX_Staphylococcus,aureus@GSH,1,4,0,0,-6321.76,11.8288,0.48893
GPX_Staphylococcus,aureus@GSH,1,4,1,1,-6518.01,-11.04,0.485826
GPX_Staphylococcus,aureus@GSH,1,4,2,6,-6519.2,-12.3549,0.484018
GPX_Staphylococcus,aureus@GSH,1,4,3,7,-6518.55,-11.1977,0.486981
GPX_Staphylococcus,aureus@GSH,1,4,4,8,-6517.94,-12.7691,0.484406
GPX_Staphylococcus,aureus@GSH,1,4,5,9,-6522.44,-11.602,0.486238
GPX_Staphylococcus,aureus@GSH,1,4,6,10,-6522.46,-10.9413,0.485307
GPX_Staphylococcus,aureus@GSH,1,4,7,11,-6517.6,-8.82649,0.491293
GPX_Staphylococcus,aureus@GSH,1,4,8,13,-6519.86,-10.5858,0.490585
GPX_Staphylococcus,aureus@GSH,1,4,9,18,-6518.8,-12.874,0.48539
GPX_Staphylococcus,aureus@GSH,1,4,10,19,-6516.86,-12.0901,0.493339
GPX_Staphylococcus,aureus@GSH,1,4,11,20,-6513.8,-14.2628,0.484171
GPX_Staphylococcus,aureus@GSH,1,4,12,21,-6517.07,-12.5981,0.48582
GPX_Staphylococcus,aureus@GSH,1,4,13,22,-6517.3,-11.4083,0.489402
GPX_Staphylococcus,aureus@GSH,1,4,14,23,-6515.66,-12.1108,0.489985
GPX_Staphylococcus,aureus@GSH,1,4,15,24,-6515.12,-13.6594,0.481796
GPX_Staphylococcus,aureus@GSH,1,4,16,25,-6512.53,-12.0839,0.491114
GPX_Staphylococcus,aureus@GSH,1,4,17,26,-6515.71,-11.9302,0.489259
GPX_Staphylococcus,aureus@GSH,1,4,18,27,-6515.87,-12.1611,0.490592
GPX_Staphylococcus,aureus@GSH,1,4,19,28,-6516.14,-12.7053,0.485264
GPX_Staphylococcus,aureus@GSH,1,4,20,30,-6515.35,-11.039,0.493331
GPX_Staphylococcus,aureus@GSH,1,4,21,31,-6518.39,-10.1476,0.494496
GPX_Staphylococcus,aureus@GSH,1,4,22,32,-6518.24,-10.5839,0.494131
GPX_Staphylococcus,aureus@GSH,1,4,23,33,-6518.36,-11.6656,0.492693
GPX_Staphylococcus,aureus@GSH,1,4,24,35,-6519.18,-11.8789,0.49138
GPX_Staphylococcus,aureus@GSH,1,4,25,36,-6516.61,-10.9659,0.494826
GPX_Staphylococcus,aureus@GSH,1,4,26,38,-6516.55,-11.305,0.493915
GPX_Staphylococcus,aureus@GSH,1,4,27,40,-6516.17,-11.246,0.490502
GPX_Staphylococcus,aureus@GSH,1,4,28,41,-6515.68,-10.9568,0.493467
GPX_Staphylococcus,aureus@GSH,1,4,29,42,-6517.04,-11.7557,0.491372
GPX_Staphylococcus,aureus@GSH,1,4,30,43,-6515.78,-11.4065,0.496914
GPX_Staphylococcus,aureus@GSH,1,4,31,45,-6514.99,-10.1288,0.494269
GPX_Staphylococcus,aureus@GSH,1,4,32,46,-6516.89,-11.8929,0.491542
GPX_Staphylococcus,aureus@GSH,1,4,33,47,-6516.91,-10.8103,0.493719
GPX_Staphylococcus,aureus@GSH,1,4,34,49,-6513.25,-11.5776,0.492845
GPX_Staphylococcus,aureus@GSH,1,4,35,50,-6511.2,-9.41601,0.495612
GPX_Staphylococcus,aureus@GSH,1,4,36,51,-6512.14,-9.55167,0.495947
GPX_Staphylococcus,aureus@GSH,1,4,37,54,-6514.79,-11.0779,0.492396
GPX_Staphylococcus,aureus@GSH,1,4,38,55,-6516.68,-10.3096,0.495674
GPX_Staphylococcus,aureus@GSH,1,4,39,56,-6515.1,-11.5996,0.489678
GPX_Staphylococcus,aureus@GSH,1,4,40,64,-6516.04,-11.6201,0.493947
GPX_Staphylococcus,aureus@GSH,1,4,41,68,-6516.4,-10.7328,0.492633
GPX_Staphylococcus,aureus@GSH,1,4,42,70,-6514.16,-12.1472,0.494585
GPX_Staphylococcus,aureus@GSH,1,4,43,73,-6515.11,-10.5319,0.494932
GPX_Staphylococcus,aureus@GSH,1,4,44,74,-6515.25,-10.8801,0.493848
GPX_Staphylococcus,aureus@GSH,1,4,45,77,-6515.45,-10.6858,0.491498
GPX_Staphylococcus,aureus@GSH,1,4,46,78,-6512.39,-8.18235,0.493734
GPX_Staphylococcus,aureus@GSH,1,4,47,79,-6511.02,-8.47593,0.491855
GPX_Staphylococcus,aureus@GSH,1,4,48,81,-6509.57,-8.51851,0.494351
GPX_Staphylococcus,aureus@GSH,1,4,49,85,-6509.46,-9.47035,0.494843
GPX_Staphylococcus,aureus@GSH,1,4,50,89,-6508.92,-9.52872,0.494785
GPX_Staphylococcus,aureus@GSH,1,4,51,91,-6504.17,-9.58751,0.497209
GPX_Staphylococcus,aureus@GSH,1,4,52,92,-6508.79,-9.3583,0.494913
GPX_Staphylococcus,aureus@GSH,1,4,53,93,-6508.66,-9.54244,0.495049
GPX_Staphylococcus,aureus@GSH,1,5,0,0,-6321.76,11.8288,0.48893
GPX_Staphylococcus,aureus@GSH,1,5,1,1,-6494.92,-8.73537,0.491316
GPX_Staphylococcus,aureus@GSH,1,5,2,2,-6510.73,-9.32019,0.4851
GPX_Staphylococcus,aureus@GSH,1,5,3,3,-6518.15,-11.0078,0.489385
GPX_Staphylococcus,aureus@GSH,1,5,4,4,-6521.05,-10.0776,0.487869
GPX_Staphylococcus,aureus@GSH,1,5,5,5,-6522.48,-11.0558,0.486956
GPX_Staphylococcus,aureus@GSH,1,5,6,7,-6521.78,-9.08723,0.486563
GPX_Staphylococcus,aureus@GSH,1,5,7,9,-6524.81,-9.8239,0.48808
GPX_Staphylococcus,aureus@GSH,1,5,8,11,-6523.26,-10.6512,0.487952
GPX_Staphylococcus,aureus@GSH,1,5,9,12,-6522.2,-13.5215,0.484383
GPX_Staphylococcus,aureus@GSH,1,5,10,13,-6522.37,-10.7592,0.486089
GPX_Staphylococcus,aureus@GSH,1,5,11,14,-6523.75,-12.8035,0.488249
GPX_Staphylococcus,aureus@GSH,1,5,12,16,-6523.72,-10.546,0.488259
GPX_Staphylococcus,aureus@GSH,1,5,13,17,-6523.71,-11.4782,0.490238
GPX_Staphylococcus,aureus@GSH,1,5,14,18,-6523.22,-13.2288,0.484077
GPX_Staphylococcus,aureus@GSH,1,5,15,19,-6522.55,-13.0585,0.488271
GPX_Staphylococcus,aureus@GSH,1,5,16,23,-6521.69,-10.559,0.487415
GPX_Staphylococcus,aureus@GSH,1,5,17,24,-6521.01,-10.9253,0.485484
GPX_Staphylococcus,aureus@GSH,1,5,18,25,-6521.0,-13.6633,0.486381
GPX_Staphylococcus,aureus@GSH,1,5,19,30,-6521.12,-12.5194,0.486321
GPX_Staphylococcus,aureus@GSH,1,5,20,35,-6520.98,-11.0479,0.486836
GPX_Staphylococcus,aureus@GSH,1,5,21,37,-6521.68,-12.8101,0.488884
GPX_Staphylococcus,aureus@GSH,1,5,22,43,-6523.35,-11.479,0.490864
GPX_Staphylococcus,aureus@GSH,1,5,23,44,-6526.6,-11.7607,0.489678
GPX_Staphylococcus,aureus@GSH,1,5,24,49,-6523.76,-11.0563,0.493103
GPX_Staphylococcus,aureus@GSH,1,5,25,51,-6518.28,-9.66273,0.488292
GPX_Staphylococcus,aureus@GSH,1,5,26,53,-6520.54,-10.5704,0.488652
GPX_Staphylococcus,aureus@GSH,1,5,27,54,-6520.34,-12.2327,0.488498
GPX_Staphylococcus,aureus@GSH,1,5,28,55,-6523.05,-11.8528,0.494015
GPX_Staphylococcus,aureus@GSH,1,5,29,56,-6521.97,-10.1327,0.492488
GPX_Staphylococcus,aureus@GSH,1,5,30,59,-6522.79,-11.7619,0.492852
GPX_Staphylococcus,aureus@GSH,1,5,31,65,-6522.27,-11.747,0.491404
GPX_Staphylococcus,aureus@GSH,1,5,32,66,-6508.27,-11.3431,0.485144
GPX_Staphylococcus,aureus@GSH,1,5,33,68,-6518.29,-11.4525,0.48857
GPX_Staphylococcus,aureus@GSH,1,5,34,69,-6520.46,-12.0101,0.489597
GPX_Staphylococcus,aureus@GSH,1,5,35,76,-6520.52,-13.987,0.4886
GPX_Staphylococcus,aureus@GSH,1,5,36,84,-6521.07,-12.7077,0.491798
GPX_Staphylococcus,aureus@GSH,1,5,37,85,-6519.55,-11.748,0.49052
GPX_Staphylococcus,aureus@GSH,1,5,38,87,-6518.48,-9.38449,0.491297
GPX_Staphylococcus,aureus@GSH,1,5,39,91,-6519.44,-11.7882,0.493342
GPX_Staphylococcus,aureus@GSH,1,5,40,92,-6516.37,-10.8482,0.49224
GPX_Staphylococcus,aureus@GSH,1,5,41,93,-6518.97,-11.2858,0.492308
GPX_Staphylococcus,aureus@GSH,1,5,42,95,-6519.25,-11.5068,0.493352
GPX_Staphylococcus,aureus@GSH,1,5,43,97,-6520.9,-12.4585,0.489317
GPX_Staphylococcus,aureus@GSH,1,6,0,0,-6321.76,11.8288,0.48893
GPX_Staphylococcus,aureus@GSH,1,6,1,1,-6508.63,-8.52111,0.483945
GPX_Staphylococcus,aureus@GSH,1,6,2,2,-6511.42,-10.3089,0.483669
GPX_Staphylococcus,aureus@GSH,1,6,3,3,-6523.37,-10.8698,0.485981
GPX_Staphylococcus,aureus@GSH,1,6,4,5,-6523.21,-11.6601,0.484639
GPX_Staphylococcus,aureus@GSH,1,6,5,10,-6523.63,-10.0922,0.487317
GPX_Staphylococcus,aureus@GSH,1,6,6,11,-6522.04,-11.7287,0.486655
GPX_Staphylococcus,aureus@GSH,1,6,7,12,-6523.74,-11.5022,0.486897
GPX_Staphylococcus,aureus@GSH,1,6,8,13,-6524.07,-9.68279,0.489541
GPX_Staphylococcus,aureus@GSH,1,6,9,14,-6522.67,-10.6533,0.48684
GPX_Staphylococcus,aureus@GSH,1,6,10,16,-6522.59,-11.2399,0.486307
GPX_Staphylococcus,aureus@GSH,1,6,11,19,-6517.97,-6.70829,0.484758
GPX_Staphylococcus,aureus@GSH,1,6,12,23,-6521.19,-18.2738,0.483766
GPX_Staphylococcus,aureus@GSH,1,6,13,24,-6521.82,-18.3976,0.484024
GPX_Staphylococcus,aureus@GSH,1,6,14,26,-6522.71,-19.4321,0.482823
GPX_Staphylococcus,aureus@GSH,1,6,15,28,-6523.28,-19.0752,0.483565
GPX_Staphylococcus,aureus@GSH,1,6,16,34,-6521.62,-18.9764,0.484995
GPX_Staphylococcus,aureus@GSH,1,6,17,36,-6521.64,-18.3335,0.484261
GPX_Staphylococcus,aureus@GSH,1,6,18,39,-6521.07,-12.1611,0.487625
GPX_Staphylococcus,aureus@GSH,1,6,19,40,-6519.02,-12.6716,0.483501
GPX_Staphylococcus,aureus@GSH,1,6,20,41,-6520.29,-11.9267,0.486545
GPX_Staphylococcus,aureus@GSH,1,6,21,42,-6521.09,-13.3749,0.485761
GPX_Staphylococcus,aureus@GSH,1,6,22,46,-6519.7,-13.5826,0.487043
GPX_Staphylococcus,aureus@GSH,1,6,23,48,-6519.94,-12.7877,0.48579
GPX_Staphylococcus,aureus@GSH,1,6,24,49,-6521.39,-13.4847,0.48801
GPX_Staphylococcus,aureus@GSH,1,6,25,51,-6519.95,-13.1124,0.488057
GPX_Staphylococcus,aureus@GSH,1,6,26,52,-6520.01,-12.6156,0.488215
GPX_Staphylococcus,aureus@GSH,1,6,27,53,-6518.7,-13.8705,0.484967
GPX_Staphylococcus,aureus@GSH,1,6,28,54,-6519.39,-13.2557,0.486612
GPX_Staphylococcus,aureus@GSH,1,6,29,63,-6520.17,-14.0138,0.48687
GPX_Staphylococcus,aureus@GSH,1,6,30,64,-6519.59,-12.6762,0.487158
GPX_Staphylococcus,aureus@GSH,1,6,31,66,-6520.32,-13.1883,0.485882
GPX_Staphylococcus,aureus@GSH,1,6,32,67,-6518.02,-12.1234,0.490353
GPX_Staphylococcus,aureus@GSH,1,6,33,68,-6518.66,-12.0845,0.488964
GPX_Staphylococcus,aureus@GSH,1,6,34,69,-6519.26,-11.626,0.48877
GPX_Staphylococcus,aureus@GSH,1,6,35,70,-6519.41,-11.4684,0.489761
GPX_Staphylococcus,aureus@GSH,1,6,36,72,-6519.96,-12.0732,0.488452
GPX_Staphylococcus,aureus@GSH,1,6,37,73,-6518.31,-12.2522,0.488029
GPX_Staphylococcus,aureus@GSH,1,6,38,74,-6520.61,-12.761,0.48856
GPX_Staphylococcus,aureus@GSH,1,6,39,77,-6521.28,-13.3898,0.48807
GPX_Staphylococcus,aureus@GSH,1,6,40,79,-6517.42,-11.9275,0.492595
GPX_Staphylococcus,aureus@GSH,1,6,41,81,-6521.53,-12.8591,0.488205
GPX_Staphylococcus,aureus@GSH,1,6,42,82,-6520.88,-12.2069,0.489792
GPX_Staphylococcus,aureus@GSH,1,6,43,83,-6520.7,-13.0385,0.490499
GPX_Staphylococcus,aureus@GSH,1,6,44,85,-6519.18,-12.7422,0.491446
GPX_Staphylococcus,aureus@GSH,1,6,45,91,-6521.95,-11.9381,0.490505
GPX_Staphylococcus,aureus@GSH,1,6,46,97,-6522.15,-12.2706,0.48997
GPX_Staphylococcus,aureus@GSH,1,6,47,99,-6519.81,-13.0292,0.491312
GPX_Staphylococcus,aureus@GSH,1,6,48,100,-6522.31,-12.2601,0.490031
GPX_Staphylococcus,aureus@GSH,1,7,0,0,-6321.76,11.8288,0.48893
GPX_Staphylococcus,aureus@GSH,1,7,1,1,-6518.54,-10.6134,0.484676
GPX_Staphylococcus,aureus@GSH,1,7,2,3,-6521.8,-11.4439,0.487532
GPX_Staphylococcus,aureus@GSH,1,7,3,5,-6521.62,-11.106,0.485908
GPX_Staphylococcus,aureus@GSH,1,7,4,9,-6523.05,-11.764,0.485714
GPX_Staphylococcus,aureus@GSH,1,7,5,11,-6524.07,-11.2985,0.486839
GPX_Staphylococcus,aureus@GSH,1,7,6,12,-6519.78,-12.8768,0.486027
GPX_Staphylococcus,aureus@GSH,1,7,7,13,-6522.47,-11.5121,0.486212
GPX_Staphylococcus,aureus@GSH,1,7,8,25,-6522.76,-11.7623,0.487385
GPX_Staphylococcus,aureus@GSH,1,7,9,27,-6520.96,-9.66716,0.486482
GPX_Staphylococcus,aureus@GSH,1,7,10,28,-6517.98,-9.90071,0.485541
