Protein,Ligand,Epoch,Trajectory,Accepted Pele Steps,Step,Total Energy,Binding Energy,Ligand SASA
GPX_Neisseria,meningitidis@GSH,1,1,21,48,-7207.28,-18.7531,0.314121
GPX_Neisseria,meningitidis@GSH,1,1,22,52,-7206.72,-19.3098,0.318345
GPX_Neisseria,meningitidis@GSH,1,1,23,54,-7208.77,-23.5882,0.321764
GPX_Neisseria,meningitidis@GSH,1,1,24,56,-7206.84,-20.214,0.283633
GPX_Neisseria,meningitidis@GSH,1,1,25,66,-7208.07,-20.8807,0.322364
GPX_Neisseria,meningitidis@GSH,1,1,26,72,-7207.48,-20.881,0.314994
GPX_Neisseria,meningitidis@GSH,1,1,27,78,-7206.79,-22.8241,0.315355
GPX_Neisseria,meningitidis@GSH,1,1,28,79,-7209.37,-21.7075,0.293277
GPX_Neisseria,meningitidis@GSH,1,1,29,81,-7207.34,-24.7326,0.280168
GPX_Neisseria,meningitidis@GSH,1,1,30,85,-7206.59,-25.2708,0.274694
GPX_Neisseria,meningitidis@GSH,1,1,31,94,-7201.87,-20.2533,0.320479
GPX_Neisseria,meningitidis@GSH,1,1,32,96,-7205.9,-22.7478,0.265485
GPX_Neisseria,meningitidis@GSH,1,2,0,0,-7156.75,-12.1154,0.292155
GPX_Neisseria,meningitidis@GSH,1,2,1,1,-7184.6,-12.9009,0.391347
GPX_Neisseria,meningitidis@GSH,1,2,2,2,-7186.36,-10.1588,0.407548
GPX_Neisseria,meningitidis@GSH,1,2,3,7,-7189.59,-11.1414,0.359291
GPX_Neisseria,meningitidis@GSH,1,2,4,8,-7183.47,-5.58034,0.461854
GPX_Neisseria,meningitidis@GSH,1,2,5,10,-7189.28,-6.46719,0.535453
GPX_Neisseria,meningitidis@GSH,1,2,6,11,-7196.8,-9.6138,0.462174
GPX_Neisseria,meningitidis@GSH,1,2,7,14,-7196.0,-7.01786,0.418869
GPX_Neisseria,meningitidis@GSH,1,2,8,21,-7193.9,-8.07531,0.458516
GPX_Neisseria,meningitidis@GSH,1,2,9,26,-7193.77,-9.58872,0.439797
GPX_Neisseria,meningitidis@GSH,1,2,10,30,-7190.58,-6.70912,0.368859
GPX_Neisseria,meningitidis@GSH,1,2,11,33,-7188.57,-5.2249,0.368
GPX_Neisseria,meningitidis@GSH,1,2,12,34,-7190.29,-13.3378,0.39409
GPX_Neisseria,meningitidis@GSH,1,2,13,37,-7190.87,-10.0447,0.428138
GPX_Neisseria,meningitidis@GSH,1,2,14,40,-7192.82,-7.39838,0.436947
GPX_Neisseria,meningitidis@GSH,1,2,15,42,-7192.48,-4.64434,0.444558
GPX_Neisseria,meningitidis@GSH,1,2,16,43,-7199.5,-8.55352,0.403304
GPX_Neisseria,meningitidis@GSH,1,2,17,44,-7205.59,-12.7947,0.368644
GPX_Neisseria,meningitidis@GSH,1,2,18,46,-7211.37,-17.8758,0.374301
GPX_Neisseria,meningitidis@GSH,1,2,19,48,-7210.45,-17.3264,0.353693
GPX_Neisseria,meningitidis@GSH,1,2,20,49,-7211.73,-19.139,0.375251
GPX_Neisseria,meningitidis@GSH,1,2,21,70,-7208.09,-15.7369,0.375808
GPX_Neisseria,meningitidis@GSH,1,2,22,71,-7209.28,-15.583,0.376283
GPX_Neisseria,meningitidis@GSH,1,2,23,77,-7211.85,-17.443,0.359055
GPX_Neisseria,meningitidis@GSH,1,2,24,85,-7210.59,-18.8708,0.359576
GPX_Neisseria,meningitidis@GSH,1,2,25,87,-7210.36,-16.8984,0.367939
GPX_Neisseria,meningitidis@GSH,1,2,26,89,-7201.5,-13.081,0.374463
GPX_Neisseria,meningitidis@GSH,1,2,27,90,-7202.36,-11.6654,0.399064
GPX_Neisseria,meningitidis@GSH,1,2,28,91,-7201.85,-10.8312,0.376167
GPX_Neisseria,meningitidis@GSH,1,2,29,92,-7197.5,-8.18777,0.378377
GPX_Neisseria,meningitidis@GSH,1,2,30,93,-7200.62,-10.535,0.444657
GPX_Neisseria,meningitidis@GSH,1,2,31,100,-7204.04,-11.2236,0.493231
GPX_Neisseria,meningitidis@GSH,1,3,0,0,-7161.23,-13.3714,0.325824
GPX_Neisseria,meningitidis@GSH,1,3,1,1,-7194.81,-11.2734,0.374709
GPX_Neisseria,meningitidis@GSH,1,3,2,4,-7200.97,-14.3865,0.377063
GPX_Neisseria,meningitidis@GSH,1,3,3,14,-7207.02,-18.6999,0.382068
GPX_Neisseria,meningitidis@GSH,1,3,4,17,-7208.63,-19.562,0.363241
GPX_Neisseria,meningitidis@GSH,1,3,5,18,-7204.52,-18.2021,0.339266
GPX_Neisseria,meningitidis@GSH,1,3,6,22,-7207.13,-20.0952,0.374345
GPX_Neisseria,meningitidis@GSH,1,3,7,24,-7201.72,-11.5581,0.367098
GPX_Neisseria,meningitidis@GSH,1,3,8,25,-7202.95,-15.2652,0.39578
GPX_Neisseria,meningitidis@GSH,1,3,9,28,-7196.77,-11.6779,0.479736
GPX_Neisseria,meningitidis@GSH,1,3,10,29,-7192.22,-10.1673,0.467076
GPX_Neisseria,meningitidis@GSH,1,3,11,30,-7191.57,-4.2607,0.462765
GPX_Neisseria,meningitidis@GSH,1,3,12,33,-7195.45,-3.15755,0.400392
GPX_Neisseria,meningitidis@GSH,1,3,13,35,-7195.68,-4.37094,0.432106
GPX_Neisseria,meningitidis@GSH,1,3,14,36,-7194.62,-4.98127,0.460321
GPX_Neisseria,meningitidis@GSH,1,3,15,38,-7191.2,-3.6654,0.533914
GPX_Neisseria,meningitidis@GSH,1,3,16,39,-7196.95,-2.82915,0.625447
GPX_Neisseria,meningitidis@GSH,1,3,17,41,-7196.89,-7.87669,0.627872
GPX_Neisseria,meningitidis@GSH,1,3,18,44,-7197.39,-8.1178,0.640452
GPX_Neisseria,meningitidis@GSH,1,3,19,47,-7201.27,-8.51725,0.653704
GPX_Neisseria,meningitidis@GSH,1,3,20,48,-7201.2,-7.90248,0.586235
GPX_Neisseria,meningitidis@GSH,1,3,21,50,-7201.81,-8.6189,0.614826
GPX_Neisseria,meningitidis@GSH,1,3,22,52,-7202.81,-9.3431,0.59969
GPX_Neisseria,meningitidis@GSH,1,3,23,53,-7197.83,-9.60439,0.474865
GPX_Neisseria,meningitidis@GSH,1,3,24,54,-7197.22,-3.59207,0.526949
GPX_Neisseria,meningitidis@GSH,1,3,25,58,-7197.89,-5.97938,0.427268
GPX_Neisseria,meningitidis@GSH,1,3,26,61,-7202.24,-12.5612,0.393678
GPX_Neisseria,meningitidis@GSH,1,3,27,67,-7200.31,-8.10987,0.445555
GPX_Neisseria,meningitidis@GSH,1,3,28,68,-7198.93,-6.99341,0.476391
GPX_Neisseria,meningitidis@GSH,1,3,29,70,-7202.67,-9.90804,0.457465
GPX_Neisseria,meningitidis@GSH,1,3,30,75,-7203.16,-11.8068,0.471776
GPX_Neisseria,meningitidis@GSH,1,3,31,76,-7202.7,-10.9519,0.489954
GPX_Neisseria,meningitidis@GSH,1,3,32,79,-7196.86,-5.99534,0.498751
GPX_Neisseria,meningitidis@GSH,1,3,33,81,-7204.46,-15.4466,0.429274
GPX_Neisseria,meningitidis@GSH,1,3,34,89,-7203.8,-13.9212,0.454437
GPX_Neisseria,meningitidis@GSH,1,3,35,90,-7210.12,-22.6871,0.383511
GPX_Neisseria,meningitidis@GSH,1,3,36,91,-7205.75,-18.8512,0.373624
GPX_Neisseria,meningitidis@GSH,1,4,0,0,-7152.65,-14.4038,0.316552
GPX_Neisseria,meningitidis@GSH,1,4,1,1,-7186.33,-10.888,0.326374
GPX_Neisseria,meningitidis@GSH,1,4,2,9,-7186.59,-16.7615,0.442813
GPX_Neisseria,meningitidis@GSH,1,4,3,10,-7190.16,-16.9804,0.473694
GPX_Neisseria,meningitidis@GSH,1,4,4,11,-7189.77,-16.9184,0.432899
GPX_Neisseria,meningitidis@GSH,1,4,5,16,-7189.65,-15.6085,0.460502
GPX_Neisseria,meningitidis@GSH,1,4,6,19,-7192.56,-19.0214,0.394915
GPX_Neisseria,meningitidis@GSH,1,4,7,24,-7195.17,-21.4197,0.382742
GPX_Neisseria,meningitidis@GSH,1,4,8,30,-7195.45,-21.9346,0.409402
GPX_Neisseria,meningitidis@GSH,1,4,9,31,-7192.58,-18.9918,0.389934
GPX_Neisseria,meningitidis@GSH,1,4,10,33,-7196.3,-20.9091,0.357172
GPX_Neisseria,meningitidis@GSH,1,4,11,37,-7194.82,-17.4296,0.345648
GPX_Neisseria,meningitidis@GSH,1,4,12,39,-7196.43,-22.6671,0.337591
GPX_Neisseria,meningitidis@GSH,1,4,13,49,-7191.59,-19.4371,0.32189
GPX_Neisseria,meningitidis@GSH,1,4,14,51,-7191.81,-18.6115,0.32152
GPX_Neisseria,meningitidis@GSH,1,4,15,52,-7189.98,-17.1706,0.317993
GPX_Neisseria,meningitidis@GSH,1,4,16,55,-7192.2,-19.0734,0.336652
GPX_Neisseria,meningitidis@GSH,1,4,17,56,-7191.23,-19.6167,0.324555
