Protein,Ligand,Pose,Score,RMSD,SASA
GPX_Bacillus-subtilis,GSH,26,-3.21514959906245,0.3440976729835497,293.4797324104613
GPX_Bacillus-subtilis,GSH,27,-3.21247269231039,0.2765758084054417,264.5539300493282
GPX_Bacillus-subtilis,GSH,28,-3.21148745061828,0.921946506312302,292.6371807086354
GPX_Bacillus-subtilis,GSH,29,-3.18596387639619,0.3577047366773835,260.2184431537247
GPX_Bacillus-subtilis,GSH,30,-3.18122425252938,0.3953527577772875,287.1829618516708
GPX_Bacillus-subtilis,GSH,31,-3.17160748287927,0.3411862296530918,249.80167434065186
GPX_Bacillus-subtilis,GSH,32,-3.15782288369448,0.3230882316315325,291.23689592962126
GPX_Bacillus-subtilis,GSH,33,-3.15686168019255,0.25610685366765323,266.4219683797993
GPX_Bacillus-subtilis,GSH,34,-3.15301595766381,1.0132025909574254,291.86969330734854
GPX_Bacillus-subtilis,GSH,35,-3.1373214288471,0.9308797135509306,305.6876518560686
GPX_Bacillus-subtilis,GSH,36,-3.12335420180929,0.3016377596271663,292.0664233987458
GPX_Bacillus-subtilis,GSH,37,-3.08941677412943,0.30940333399962217,276.9450930261935
GPX_Bacillus-subtilis,GSH,38,-3.08540948723708,1.1678357840274691,309.40526058855295
GPX_Bacillus-subtilis,GSH,39,-3.06586381749541,0.3285394069448854,272.70730506012114
GPX_Bacillus-subtilis,GSH,40,-3.06490813139095,1.0306661060845848,312.6908420681522
GPX_Bacillus-subtilis,GSH,41,-3.05333718578725,1.2925792057573544,288.20402906695637
GPX_Bacillus-subtilis,GSH,42,-3.04307169238301,0.3398334360085382,255.85901052799986
GPX_Bacillus-subtilis,GSH,43,-3.02622038164401,0.3436713940479241,256.5852513549832
GPX_Bacillus-subtilis,GSH,44,-3.01902034907568,1.4725759136461711,277.085240525157
GPX_Bacillus-subtilis,GSH,45,-3.01269487512487,1.182653974057253,277.6803918732339
GPX_Bacillus-subtilis,GSH,46,-3.01006417398674,0.3139177767314095,277.19178915220095
GPX_Bacillus-subtilis,GSH,47,-3.00861116223675,0.5732533778758361,302.5827715832904
GPX_Bacillus-subtilis,GSH,48,-2.99909249487399,0.3131639556700546,269.04134756286334
GPX_Bacillus-subtilis,GSH,49,-2.98361707175598,0.18976863661168863,300.310267630145
GPX_Bacillus-subtilis,GSH,50,-2.9810757644565,0.946843837868173,281.46026830194535
GPX_Bacillus-subtilis,GSH,51,-2.96356506874379,0.4942530996329829,313.44145359070507
GPX_Bacillus-subtilis,GSH,52,-2.96223694334494,0.4001832441130123,295.1458853069145
GPX_Bacillus-subtilis,GSH,53,-2.95178937399947,0.31587763891667947,281.77313528709635
GPX_Bacillus-subtilis,GSH,54,-2.95001501485295,0.328265698620364,288.02196218242193
GPX_Bacillus-subtilis,GSH,55,-2.89543798685376,1.0391690503444553,299.86257257497516
GPX_Bacillus-subtilis,GSH,56,-2.88935608289472,0.9111552451037733,305.5176434920575
GPX_Bacillus-subtilis,GSH,57,-2.86159500230981,0.14600147803347246,304.79427385601093
GPX_Bacillus-subtilis,GSH,58,-2.85579008480361,1.2929635797790857,304.8281104222475
GPX_Bacillus-subtilis,GSH,59,-2.84391744494149,0.3530022268215421,295.05497435100347
GPX_Bacillus-subtilis,GSH,60,-2.83437780452873,1.347370602893953,302.7261480451214
GPX_Bacillus-subtilis,GSH,61,-2.82950897180192,0.33728811029144684,281.6729861703803
GPX_Bacillus-subtilis,GSH,62,-2.81723406630729,0.374830033565384,315.01154434112294
GPX_Bacillus-subtilis,GSH,63,-2.81272393620351,0.5648232318562845,326.8138204034158
GPX_Bacillus-subtilis,GSH,64,-2.7833902062171,0.2490417180046062,292.66184558718044
GPX_Bacillus-subtilis,GSH,65,-2.77370517761336,1.4003484507580133,316.1307408098299
GPX_Bacillus-subtilis,GSH,66,-2.76902798164538,0.3205301630143489,296.17101019779477
GPX_Bacillus-subtilis,GSH,67,-2.75813120543458,1.070631725905382,247.82325394267207
GPX_Bacillus-subtilis,GSH,68,-2.75391226933512,0.916264467029098,313.68703071528273
GPX_Bacillus-subtilis,GSH,69,-2.75331933510618,1.2206455290376752,287.13226402963204
GPX_Bacillus-subtilis,GSH,70,-2.74167369058175,1.3087536116737033,294.024915678845
GPX_Bacillus-subtilis,GSH,71,-2.69646357191684,0.3592614670728115,286.8997720937298
GPX_Bacillus-subtilis,GSH,72,-2.69481521787815,0.4808877841835232,297.12299229441703
GPX_Bacillus-subtilis,GSH,73,-2.68414396638606,0.3864565133609477,299.3051642837748
GPX_Bacillus-subtilis,GSH,74,-2.67549546338765,0.8555175318970679,272.04370766726447
GPX_Bacillus-subtilis,GSH,75,-2.65921977902473,0.46850882939475447,296.6233473447143
GPX_Bacillus-subtilis,GSH,76,-2.64159725200321,0.927647297131612,294.22792079303605
GPX_Bacillus-subtilis,GSH,77,-2.62739031971558,1.361826957190932,318.3553501744257
GPX_Bacillus-subtilis,GSH,78,-2.61949662793621,0.9240158762487296,284.1754144841247
GPX_Bacillus-subtilis,GSH,79,-2.60078304705868,1.363498287741698,307.00866864277157
GPX_Bacillus-subtilis,GSH,80,-2.59890929602886,0.9486868913310785,302.66357521741287
GPX_Bacillus-subtilis,GSH,81,-2.59205264827217,0.4537678048967533,318.7123268311
GPX_Bacillus-subtilis,GSH,82,-2.57854347311815,1.3497195235435324,306.46324905910365
GPX_Bacillus-subtilis,GSH,83,-2.56371907642631,1.2343611073702967,312.8054281160224
GPX_Bacillus-subtilis,GSH,84,-2.53767133265128,0.916625789939754,316.63282179935766
GPX_Bacillus-subtilis,GSH,85,-2.53655274458977,0.36921676813343257,313.1746929384047
GPX_Bacillus-subtilis,GSH,86,-2.51816865359623,0.40806621186150194,286.01854210575493
GPX_Bacillus-subtilis,GSH,87,-2.51445828816914,1.1933231731569722,316.98042353398614
GPX_Bacillus-subtilis,GSH,88,-2.51012529156335,1.2019760541969247,285.5019361257517
GPX_Bacillus-subtilis,GSH,89,-2.50996966640018,0.9335297547882394,305.63593867299954
GPX_Bacillus-subtilis,GSH,90,-2.46674033553756,0.3639807685610296,308.1669520186375
GPX_Bacillus-subtilis,GSH,91,-2.41478901058062,1.433833351084635,323.3954028725967
GPX_Bacillus-subtilis,GSH,92,-2.41026061364594,1.186101707755561,289.6024625986238
GPX_Bacillus-subtilis,GSH,93,-2.37629137281201,0.3813107821034755,313.6822269676466
GPX_Bacillus-subtilis,GSH,94,-2.25359488725608,0.4636882510673829,300.60121373461163
GPX_Bacillus-subtilis,GSH,95,-2.20575131242942,0.38699298159031453,320.45253398144683
GPX_Bacillus-subtilis,GSH,96,-2.14827457016774,0.9346251536974428,315.2612643266569
GPX_Bacillus-subtilis,GSH,97,-2.04177427670478,0.41155781205873593,324.17712209023813
GPX_Bacillus-subtilis,GSH,98,-1.95052434871319,0.9320012664592822,324.5287571144652
GPX_Bacillus-subtilis,GSH,99,-1.91397837521844,0.9271054362320329,325.01779139133555
