Protein,Ligand,Epoch,Trajectory,Accepted Pele Steps,Step,distance_A35SG_L1S1
GPX_Neisseria,meningitidis@GSH,0,69,0,0,6.39207
GPX_Neisseria,meningitidis@GSH,0,69,1,1,6.37566
GPX_Neisseria,meningitidis@GSH,0,70,0,0,5.884
GPX_Neisseria,meningitidis@GSH,0,70,1,1,5.87612
GPX_Neisseria,meningitidis@GSH,0,71,0,0,6.23982
GPX_Neisseria,meningitidis@GSH,0,71,1,1,6.11955
GPX_Neisseria,meningitidis@GSH,0,72,0,0,5.37507
GPX_Neisseria,meningitidis@GSH,0,72,1,1,5.17305
GPX_Neisseria,meningitidis@GSH,0,73,0,0,5.24499
GPX_Neisseria,meningitidis@GSH,0,73,1,1,5.21625
GPX_Neisseria,meningitidis@GSH,0,74,0,0,6.20903
GPX_Neisseria,meningitidis@GSH,0,74,1,1,6.2239
GPX_Neisseria,meningitidis@GSH,0,75,0,0,6.05193
GPX_Neisseria,meningitidis@GSH,0,75,1,1,6.01882
GPX_Neisseria,meningitidis@GSH,0,76,0,0,5.6381
GPX_Neisseria,meningitidis@GSH,0,76,1,1,5.6678
GPX_Neisseria,meningitidis@GSH,0,77,0,0,6.19581
GPX_Neisseria,meningitidis@GSH,0,77,1,1,6.20378
GPX_Neisseria,meningitidis@GSH,0,78,0,0,5.20981
GPX_Neisseria,meningitidis@GSH,0,78,1,1,5.21919
GPX_Neisseria,meningitidis@GSH,0,79,0,0,5.17141
GPX_Neisseria,meningitidis@GSH,0,79,1,1,5.17912
GPX_Neisseria,meningitidis@GSH,0,80,0,0,5.3472
GPX_Neisseria,meningitidis@GSH,0,80,1,1,6.22748
GPX_Neisseria,meningitidis@GSH,0,81,0,0,5.39162
GPX_Neisseria,meningitidis@GSH,0,81,1,1,5.34312
GPX_Neisseria,meningitidis@GSH,0,82,0,0,6.21596
GPX_Neisseria,meningitidis@GSH,0,82,1,1,6.30169
GPX_Neisseria,meningitidis@GSH,0,83,0,0,5.88677
GPX_Neisseria,meningitidis@GSH,0,83,1,1,5.8416
GPX_Neisseria,meningitidis@GSH,0,84,0,0,6.52436
GPX_Neisseria,meningitidis@GSH,0,84,1,1,6.42661
GPX_Neisseria,meningitidis@GSH,0,85,0,0,5.11332
GPX_Neisseria,meningitidis@GSH,0,85,1,1,5.07096
GPX_Neisseria,meningitidis@GSH,0,86,0,0,5.83631
GPX_Neisseria,meningitidis@GSH,0,86,1,1,5.82189
GPX_Neisseria,meningitidis@GSH,0,87,0,0,5.41297
GPX_Neisseria,meningitidis@GSH,0,87,1,1,5.30808
GPX_Neisseria,meningitidis@GSH,0,88,0,0,5.70527
GPX_Neisseria,meningitidis@GSH,0,88,1,1,5.67707
GPX_Neisseria,meningitidis@GSH,0,89,0,0,5.81077
GPX_Neisseria,meningitidis@GSH,0,89,1,1,5.81802
GPX_Neisseria,meningitidis@GSH,0,90,0,0,5.43706
GPX_Neisseria,meningitidis@GSH,0,90,1,1,5.44748
GPX_Neisseria,meningitidis@GSH,0,91,0,0,5.87971
GPX_Neisseria,meningitidis@GSH,0,91,1,1,5.80474
GPX_Neisseria,meningitidis@GSH,0,92,0,0,5.42085
GPX_Neisseria,meningitidis@GSH,0,92,1,1,5.38916
GPX_Neisseria,meningitidis@GSH,0,93,0,0,6.23735
GPX_Neisseria,meningitidis@GSH,0,93,1,1,6.23176
GPX_Neisseria,meningitidis@GSH,0,94,0,0,6.23642
GPX_Neisseria,meningitidis@GSH,0,94,1,1,5.21069
GPX_Neisseria,meningitidis@GSH,0,95,0,0,5.44313
GPX_Neisseria,meningitidis@GSH,0,95,1,1,5.40337
GPX_Neisseria,meningitidis@GSH,1,1,0,0,5.55276
GPX_Neisseria,meningitidis@GSH,1,1,1,1,5.45821
GPX_Neisseria,meningitidis@GSH,1,1,2,3,5.77302
GPX_Neisseria,meningitidis@GSH,1,1,3,5,5.55108
GPX_Neisseria,meningitidis@GSH,1,1,4,6,6.16393
GPX_Neisseria,meningitidis@GSH,1,1,5,7,5.75093
GPX_Neisseria,meningitidis@GSH,1,1,6,9,6.72884
GPX_Neisseria,meningitidis@GSH,1,1,7,10,6.81103
GPX_Neisseria,meningitidis@GSH,1,1,8,13,6.78607
GPX_Neisseria,meningitidis@GSH,1,1,9,15,6.70451
GPX_Neisseria,meningitidis@GSH,1,1,10,17,6.49541
GPX_Neisseria,meningitidis@GSH,1,1,11,24,6.55919
GPX_Neisseria,meningitidis@GSH,1,1,12,26,6.67641
GPX_Neisseria,meningitidis@GSH,1,1,13,29,5.69037
GPX_Neisseria,meningitidis@GSH,1,1,14,31,6.1647
GPX_Neisseria,meningitidis@GSH,1,1,15,32,6.46298
GPX_Neisseria,meningitidis@GSH,1,1,16,35,5.35353
GPX_Neisseria,meningitidis@GSH,1,1,17,36,5.16866
GPX_Neisseria,meningitidis@GSH,1,1,18,38,5.1102
GPX_Neisseria,meningitidis@GSH,1,1,19,39,6.30503
GPX_Neisseria,meningitidis@GSH,1,1,20,47,6.53479
GPX_Neisseria,meningitidis@GSH,1,1,21,48,6.79489
GPX_Neisseria,meningitidis@GSH,1,1,22,52,7.06554
GPX_Neisseria,meningitidis@GSH,1,1,23,54,7.04424
GPX_Neisseria,meningitidis@GSH,1,1,24,56,6.69812
GPX_Neisseria,meningitidis@GSH,1,1,25,66,6.61981
GPX_Neisseria,meningitidis@GSH,1,1,26,72,6.84793
GPX_Neisseria,meningitidis@GSH,1,1,27,78,7.20937
GPX_Neisseria,meningitidis@GSH,1,1,28,79,6.79119
GPX_Neisseria,meningitidis@GSH,1,1,29,81,6.70852
GPX_Neisseria,meningitidis@GSH,1,1,30,85,6.67601
GPX_Neisseria,meningitidis@GSH,1,1,31,94,6.83794
GPX_Neisseria,meningitidis@GSH,1,1,32,96,6.56568
GPX_Neisseria,meningitidis@GSH,1,2,0,0,5.30914
GPX_Neisseria,meningitidis@GSH,1,2,1,1,5.3534
GPX_Neisseria,meningitidis@GSH,1,2,2,2,5.05309
GPX_Neisseria,meningitidis@GSH,1,2,3,7,4.29852
GPX_Neisseria,meningitidis@GSH,1,2,4,8,6.84391
GPX_Neisseria,meningitidis@GSH,1,2,5,10,7.78424
GPX_Neisseria,meningitidis@GSH,1,2,6,11,6.55515
GPX_Neisseria,meningitidis@GSH,1,2,7,14,7.4226
GPX_Neisseria,meningitidis@GSH,1,2,8,21,7.54086
GPX_Neisseria,meningitidis@GSH,1,2,9,26,7.36348
GPX_Neisseria,meningitidis@GSH,1,2,10,30,6.82956
GPX_Neisseria,meningitidis@GSH,1,2,11,33,6.97401
GPX_Neisseria,meningitidis@GSH,1,2,12,34,8.11021
GPX_Neisseria,meningitidis@GSH,1,2,13,37,7.29622
GPX_Neisseria,meningitidis@GSH,1,2,14,40,7.87398
GPX_Neisseria,meningitidis@GSH,1,2,15,42,8.53016
GPX_Neisseria,meningitidis@GSH,1,2,16,43,8.33241
GPX_Neisseria,meningitidis@GSH,1,2,17,44,7.33546
GPX_Neisseria,meningitidis@GSH,1,2,18,46,7.09789
GPX_Neisseria,meningitidis@GSH,1,2,19,48,7.31633
GPX_Neisseria,meningitidis@GSH,1,2,20,49,7.01009
GPX_Neisseria,meningitidis@GSH,1,2,21,70,7.26373
GPX_Neisseria,meningitidis@GSH,1,2,22,71,7.37232
GPX_Neisseria,meningitidis@GSH,1,2,23,77,7.36099
GPX_Neisseria,meningitidis@GSH,1,2,24,85,6.9982
GPX_Neisseria,meningitidis@GSH,1,2,25,87,7.74676
GPX_Neisseria,meningitidis@GSH,1,2,26,89,8.67125
GPX_Neisseria,meningitidis@GSH,1,2,27,90,8.95528
GPX_Neisseria,meningitidis@GSH,1,2,28,91,8.63478
GPX_Neisseria,meningitidis@GSH,1,2,29,92,8.45326
GPX_Neisseria,meningitidis@GSH,1,2,30,93,8.77121
GPX_Neisseria,meningitidis@GSH,1,2,31,100,8.29263
GPX_Neisseria,meningitidis@GSH,1,3,0,0,5.15993
GPX_Neisseria,meningitidis@GSH,1,3,1,1,6.92442
GPX_Neisseria,meningitidis@GSH,1,3,2,4,7.1409
GPX_Neisseria,meningitidis@GSH,1,3,3,14,7.0717
GPX_Neisseria,meningitidis@GSH,1,3,4,17,6.86944
GPX_Neisseria,meningitidis@GSH,1,3,5,18,7.06452
GPX_Neisseria,meningitidis@GSH,1,3,6,22,7.05142
GPX_Neisseria,meningitidis@GSH,1,3,7,24,7.10955
GPX_Neisseria,meningitidis@GSH,1,3,8,25,7.69454
GPX_Neisseria,meningitidis@GSH,1,3,9,28,6.17622
GPX_Neisseria,meningitidis@GSH,1,3,10,29,5.71072
GPX_Neisseria,meningitidis@GSH,1,3,11,30,4.94488
GPX_Neisseria,meningitidis@GSH,1,3,12,33,4.99199
GPX_Neisseria,meningitidis@GSH,1,3,13,35,6.57303
GPX_Neisseria,meningitidis@GSH,1,3,14,36,6.73808
GPX_Neisseria,meningitidis@GSH,1,3,15,38,7.54648
GPX_Neisseria,meningitidis@GSH,1,3,16,39,7.69761
GPX_Neisseria,meningitidis@GSH,1,3,17,41,10.782
GPX_Neisseria,meningitidis@GSH,1,3,18,44,11.2068
GPX_Neisseria,meningitidis@GSH,1,3,19,47,11.0909
GPX_Neisseria,meningitidis@GSH,1,3,20,48,10.832
GPX_Neisseria,meningitidis@GSH,1,3,21,50,10.3576
GPX_Neisseria,meningitidis@GSH,1,3,22,52,10.0597
GPX_Neisseria,meningitidis@GSH,1,3,23,53,9.13761
GPX_Neisseria,meningitidis@GSH,1,3,24,54,8.91475
GPX_Neisseria,meningitidis@GSH,1,3,25,58,8.46082
GPX_Neisseria,meningitidis@GSH,1,3,26,61,7.56488
GPX_Neisseria,meningitidis@GSH,1,3,27,67,6.96377
GPX_Neisseria,meningitidis@GSH,1,3,28,68,6.5962
GPX_Neisseria,meningitidis@GSH,1,3,29,70,6.85696
GPX_Neisseria,meningitidis@GSH,1,3,30,75,6.34674
GPX_Neisseria,meningitidis@GSH,1,3,31,76,6.46172
GPX_Neisseria,meningitidis@GSH,1,3,32,79,6.73268
GPX_Neisseria,meningitidis@GSH,1,3,33,81,7.33792
GPX_Neisseria,meningitidis@GSH,1,3,34,89,7.37129
GPX_Neisseria,meningitidis@GSH,1,3,35,90,7.12593
GPX_Neisseria,meningitidis@GSH,1,3,36,91,7.00588
GPX_Neisseria,meningitidis@GSH,1,4,0,0,6.27638
GPX_Neisseria,meningitidis@GSH,1,4,1,1,6.53769
GPX_Neisseria,meningitidis@GSH,1,4,2,9,8.28917
GPX_Neisseria,meningitidis@GSH,1,4,3,10,8.37801
GPX_Neisseria,meningitidis@GSH,1,4,4,11,9.0509
GPX_Neisseria,meningitidis@GSH,1,4,5,16,9.09515
GPX_Neisseria,meningitidis@GSH,1,4,6,19,8.90709
GPX_Neisseria,meningitidis@GSH,1,4,7,24,9.4048
GPX_Neisseria,meningitidis@GSH,1,4,8,30,9.17711
GPX_Neisseria,meningitidis@GSH,1,4,9,31,8.74908
GPX_Neisseria,meningitidis@GSH,1,4,10,33,8.90138
GPX_Neisseria,meningitidis@GSH,1,4,11,37,8.81406
GPX_Neisseria,meningitidis@GSH,1,4,12,39,9.16817
GPX_Neisseria,meningitidis@GSH,1,4,13,49,9.19808
GPX_Neisseria,meningitidis@GSH,1,4,14,51,9.30864
GPX_Neisseria,meningitidis@GSH,1,4,15,52,9.31621
GPX_Neisseria,meningitidis@GSH,1,4,16,55,9.30917
GPX_Neisseria,meningitidis@GSH,1,4,17,56,9.44179
GPX_Neisseria,meningitidis@GSH,1,4,18,59,9.82493
GPX_Neisseria,meningitidis@GSH,1,4,19,60,9.81861
GPX_Neisseria,meningitidis@GSH,1,4,20,65,8.87764
GPX_Neisseria,meningitidis@GSH,1,4,21,76,8.50337
GPX_Neisseria,meningitidis@GSH,1,4,22,78,8.09967
GPX_Neisseria,meningitidis@GSH,1,4,23,80,8.20107
GPX_Neisseria,meningitidis@GSH,1,4,24,84,8.62696
GPX_Neisseria,meningitidis@GSH,1,4,25,86,8.21624
GPX_Neisseria,meningitidis@GSH,1,4,26,91,8.9488
GPX_Neisseria,meningitidis@GSH,1,4,27,93,8.4346
GPX_Neisseria,meningitidis@GSH,1,4,28,95,8.558
GPX_Neisseria,meningitidis@GSH,1,4,29,97,9.59113
GPX_Neisseria,meningitidis@GSH,1,4,30,99,9.47661
GPX_Neisseria,meningitidis@GSH,1,5,0,0,5.17213
GPX_Neisseria,meningitidis@GSH,1,5,1,1,5.20034
GPX_Neisseria,meningitidis@GSH,1,5,2,6,4.89981
GPX_Neisseria,meningitidis@GSH,1,5,3,7,5.47641
GPX_Neisseria,meningitidis@GSH,1,5,4,8,5.87892
GPX_Neisseria,meningitidis@GSH,1,5,5,9,5.4152
GPX_Neisseria,meningitidis@GSH,1,5,6,11,6.81498
GPX_Neisseria,meningitidis@GSH,1,5,7,14,4.62546
GPX_Neisseria,meningitidis@GSH,1,5,8,15,5.95756
GPX_Neisseria,meningitidis@GSH,1,5,9,16,4.21336
GPX_Neisseria,meningitidis@GSH,1,5,10,17,3.9095
GPX_Neisseria,meningitidis@GSH,1,5,11,18,7.18323
GPX_Neisseria,meningitidis@GSH,1,5,12,19,5.35182
GPX_Neisseria,meningitidis@GSH,1,5,13,20,3.5862
GPX_Neisseria,meningitidis@GSH,1,5,14,22,3.71059
GPX_Neisseria,meningitidis@GSH,1,5,15,23,3.502
GPX_Neisseria,meningitidis@GSH,1,5,16,30,3.59684
GPX_Neisseria,meningitidis@GSH,1,5,17,33,3.5998
GPX_Neisseria,meningitidis@GSH,1,5,18,38,3.62983
GPX_Neisseria,meningitidis@GSH,1,5,19,39,4.68756
GPX_Neisseria,meningitidis@GSH,1,5,20,40,4.43739
GPX_Neisseria,meningitidis@GSH,1,5,21,43,4.14405
GPX_Neisseria,meningitidis@GSH,1,5,22,45,3.63512
GPX_Neisseria,meningitidis@GSH,1,5,23,54,3.8679
GPX_Neisseria,meningitidis@GSH,1,5,24,55,3.69143
GPX_Neisseria,meningitidis@GSH,1,5,25,57,3.64085
GPX_Neisseria,meningitidis@GSH,1,5,26,59,3.64109
GPX_Neisseria,meningitidis@GSH,1,5,27,60,3.59519
GPX_Neisseria,meningitidis@GSH,1,5,28,66,3.64946
GPX_Neisseria,meningitidis@GSH,1,5,29,67,5.42775
GPX_Neisseria,meningitidis@GSH,1,5,30,68,5.07059
GPX_Neisseria,meningitidis@GSH,1,5,31,69,5.69648
GPX_Neisseria,meningitidis@GSH,1,5,32,70,3.74405
GPX_Neisseria,meningitidis@GSH,1,5,33,71,4.34419
GPX_Neisseria,meningitidis@GSH,1,5,34,72,3.77451
GPX_Neisseria,meningitidis@GSH,1,5,35,74,3.89421
GPX_Neisseria,meningitidis@GSH,1,5,36,75,4.03712
GPX_Neisseria,meningitidis@GSH,1,5,37,78,3.84645
GPX_Neisseria,meningitidis@GSH,1,5,38,81,3.90721
GPX_Neisseria,meningitidis@GSH,1,5,39,83,3.96371
GPX_Neisseria,meningitidis@GSH,1,5,40,84,4.36679
GPX_Neisseria,meningitidis@GSH,1,5,41,89,3.9769
GPX_Neisseria,meningitidis@GSH,1,5,42,90,4.51161
GPX_Neisseria,meningitidis@GSH,1,5,43,97,4.39728
GPX_Neisseria,meningitidis@GSH,1,5,44,99,4.32355
GPX_Neisseria,meningitidis@GSH,1,5,45,100,4.0995
GPX_Neisseria,meningitidis@GSH,1,6,0,0,5.29447
GPX_Neisseria,meningitidis@GSH,1,6,1,1,6.14911
GPX_Neisseria,meningitidis@GSH,1,6,2,2,5.57574
GPX_Neisseria,meningitidis@GSH,1,6,3,5,6.97049
GPX_Neisseria,meningitidis@GSH,1,6,4,6,7.10684
GPX_Neisseria,meningitidis@GSH,1,6,5,17,7.64893
GPX_Neisseria,meningitidis@GSH,1,6,6,21,7.78007
GPX_Neisseria,meningitidis@GSH,1,6,7,22,7.37224
GPX_Neisseria,meningitidis@GSH,1,6,8,23,7.98198
GPX_Neisseria,meningitidis@GSH,1,6,9,25,3.63246
GPX_Neisseria,meningitidis@GSH,1,6,10,30,5.19483
GPX_Neisseria,meningitidis@GSH,1,6,11,33,4.7761
GPX_Neisseria,meningitidis@GSH,1,6,12,35,3.97561
GPX_Neisseria,meningitidis@GSH,1,6,13,36,4.97466
GPX_Neisseria,meningitidis@GSH,1,6,14,41,3.71318
GPX_Neisseria,meningitidis@GSH,1,6,15,50,3.90211
GPX_Neisseria,meningitidis@GSH,1,6,16,54,3.6992
GPX_Neisseria,meningitidis@GSH,1,6,17,55,3.72086
GPX_Neisseria,meningitidis@GSH,1,6,18,57,4.7226
GPX_Neisseria,meningitidis@GSH,1,6,19,58,4.46873
GPX_Neisseria,meningitidis@GSH,1,6,20,60,4.83582
GPX_Neisseria,meningitidis@GSH,1,6,21,61,5.22976
GPX_Neisseria,meningitidis@GSH,1,6,22,62,5.27823
GPX_Neisseria,meningitidis@GSH,1,6,23,64,5.66223
GPX_Neisseria,meningitidis@GSH,1,6,24,68,5.53242
GPX_Neisseria,meningitidis@GSH,1,6,25,69,5.37377
GPX_Neisseria,meningitidis@GSH,1,6,26,71,5.69271
GPX_Neisseria,meningitidis@GSH,1,6,27,72,5.91609
GPX_Neisseria,meningitidis@GSH,1,6,28,79,5.42599
GPX_Neisseria,meningitidis@GSH,1,6,29,80,5.44199
GPX_Neisseria,meningitidis@GSH,1,6,30,81,5.98314
GPX_Neisseria,meningitidis@GSH,1,6,31,82,4.21823
GPX_Neisseria,meningitidis@GSH,1,6,32,83,7.07675
GPX_Neisseria,meningitidis@GSH,1,6,33,84,9.64818
GPX_Neisseria,meningitidis@GSH,1,6,34,87,9.4216
GPX_Neisseria,meningitidis@GSH,1,6,35,88,8.92619
GPX_Neisseria,meningitidis@GSH,1,6,36,92,9.94785
GPX_Neisseria,meningitidis@GSH,1,6,37,93,8.04415
GPX_Neisseria,meningitidis@GSH,1,6,38,96,7.14538
GPX_Neisseria,meningitidis@GSH,1,7,0,0,5.52884
GPX_Neisseria,meningitidis@GSH,1,7,1,1,5.31226
GPX_Neisseria,meningitidis@GSH,1,7,2,5,5.30006
GPX_Neisseria,meningitidis@GSH,1,7,3,6,5.32616
GPX_Neisseria,meningitidis@GSH,1,7,4,8,6.02769
GPX_Neisseria,meningitidis@GSH,1,7,5,13,5.80065
GPX_Neisseria,meningitidis@GSH,1,7,6,14,5.87953
GPX_Neisseria,meningitidis@GSH,1,7,7,17,5.68705
GPX_Neisseria,meningitidis@GSH,1,7,8,22,5.96232
GPX_Neisseria,meningitidis@GSH,1,7,9,63,5.92618
GPX_Neisseria,meningitidis@GSH,1,7,10,64,5.75657
GPX_Neisseria,meningitidis@GSH,1,7,11,66,6.73969
GPX_Neisseria,meningitidis@GSH,1,7,12,72,6.75618
GPX_Neisseria,meningitidis@GSH,1,7,13,80,6.79031
