Protein,Ligand,Epoch,Trajectory,Accepted Pele Steps,Step,distance_A35SG_L1S1
GPX_Bacillus,subtilis@GSH,0,53,1,1,6.96819
GPX_Bacillus,subtilis@GSH,0,54,0,0,6.65583
GPX_Bacillus,subtilis@GSH,0,54,1,1,6.6929
GPX_Bacillus,subtilis@GSH,0,55,0,0,6.83943
GPX_Bacillus,subtilis@GSH,0,55,1,1,6.9196
GPX_Bacillus,subtilis@GSH,0,56,0,0,7.03692
GPX_Bacillus,subtilis@GSH,0,56,1,1,6.98338
GPX_Bacillus,subtilis@GSH,0,57,0,0,6.89624
GPX_Bacillus,subtilis@GSH,0,57,1,1,6.85231
GPX_Bacillus,subtilis@GSH,0,58,0,0,6.62672
GPX_Bacillus,subtilis@GSH,0,58,1,1,6.59739
GPX_Bacillus,subtilis@GSH,0,59,0,0,6.6024
GPX_Bacillus,subtilis@GSH,0,59,1,1,6.59993
GPX_Bacillus,subtilis@GSH,0,60,0,0,6.76707
GPX_Bacillus,subtilis@GSH,0,60,1,1,6.744
GPX_Bacillus,subtilis@GSH,0,61,0,0,6.71978
GPX_Bacillus,subtilis@GSH,0,61,1,1,6.68241
GPX_Bacillus,subtilis@GSH,0,62,0,0,6.81173
GPX_Bacillus,subtilis@GSH,0,62,1,1,6.82125
GPX_Bacillus,subtilis@GSH,0,63,0,0,7.06715
GPX_Bacillus,subtilis@GSH,0,63,1,1,6.81027
GPX_Bacillus,subtilis@GSH,0,64,0,0,6.59798
GPX_Bacillus,subtilis@GSH,0,64,1,1,6.60558
GPX_Bacillus,subtilis@GSH,0,65,0,0,7.02593
GPX_Bacillus,subtilis@GSH,0,65,1,1,6.95612
GPX_Bacillus,subtilis@GSH,0,66,0,0,6.68268
GPX_Bacillus,subtilis@GSH,0,66,1,1,6.67368
GPX_Bacillus,subtilis@GSH,0,67,0,0,6.99186
GPX_Bacillus,subtilis@GSH,0,67,1,1,7.01295
GPX_Bacillus,subtilis@GSH,0,68,0,0,6.91131
GPX_Bacillus,subtilis@GSH,0,68,1,1,6.60571
GPX_Bacillus,subtilis@GSH,0,69,0,0,6.95978
GPX_Bacillus,subtilis@GSH,0,69,1,1,6.94319
GPX_Bacillus,subtilis@GSH,0,70,0,0,6.63147
GPX_Bacillus,subtilis@GSH,0,70,1,1,6.61542
GPX_Bacillus,subtilis@GSH,0,71,0,0,6.74612
GPX_Bacillus,subtilis@GSH,0,71,1,1,6.72007
GPX_Bacillus,subtilis@GSH,0,72,0,0,6.87327
GPX_Bacillus,subtilis@GSH,0,72,1,1,6.80951
GPX_Bacillus,subtilis@GSH,0,73,0,0,6.55079
GPX_Bacillus,subtilis@GSH,0,73,1,1,6.51531
GPX_Bacillus,subtilis@GSH,0,74,0,0,6.90054
GPX_Bacillus,subtilis@GSH,0,74,1,1,6.9036
GPX_Bacillus,subtilis@GSH,0,75,0,0,6.78811
GPX_Bacillus,subtilis@GSH,0,75,1,1,6.77703
GPX_Bacillus,subtilis@GSH,0,76,0,0,6.67357
GPX_Bacillus,subtilis@GSH,0,76,1,1,6.69461
GPX_Bacillus,subtilis@GSH,0,77,0,0,6.9111
GPX_Bacillus,subtilis@GSH,0,77,1,1,6.91446
GPX_Bacillus,subtilis@GSH,0,78,0,0,6.76966
GPX_Bacillus,subtilis@GSH,0,78,1,1,6.75189
GPX_Bacillus,subtilis@GSH,0,79,0,0,6.93782
GPX_Bacillus,subtilis@GSH,0,79,1,1,6.92915
GPX_Bacillus,subtilis@GSH,0,80,0,0,6.6045
GPX_Bacillus,subtilis@GSH,0,80,1,1,6.51831
GPX_Bacillus,subtilis@GSH,0,81,0,0,6.93826
GPX_Bacillus,subtilis@GSH,0,81,1,1,6.72675
GPX_Bacillus,subtilis@GSH,0,82,0,0,6.74173
GPX_Bacillus,subtilis@GSH,0,82,1,1,6.65375
GPX_Bacillus,subtilis@GSH,0,83,0,0,6.58412
GPX_Bacillus,subtilis@GSH,0,83,1,1,6.62088
GPX_Bacillus,subtilis@GSH,0,84,0,0,6.7018
GPX_Bacillus,subtilis@GSH,0,84,1,1,6.66252
GPX_Bacillus,subtilis@GSH,0,85,0,0,6.84677
GPX_Bacillus,subtilis@GSH,0,85,1,1,6.81948
GPX_Bacillus,subtilis@GSH,0,86,0,0,6.84887
GPX_Bacillus,subtilis@GSH,0,86,1,1,6.86054
GPX_Bacillus,subtilis@GSH,0,87,0,0,6.69359
GPX_Bacillus,subtilis@GSH,0,87,1,1,6.84056
GPX_Bacillus,subtilis@GSH,0,88,0,0,6.57821
GPX_Bacillus,subtilis@GSH,0,88,1,1,6.5805
GPX_Bacillus,subtilis@GSH,0,89,0,0,6.91483
GPX_Bacillus,subtilis@GSH,0,89,1,1,7.00421
GPX_Bacillus,subtilis@GSH,0,90,0,0,6.89813
GPX_Bacillus,subtilis@GSH,0,90,1,1,6.84733
GPX_Bacillus,subtilis@GSH,0,91,0,0,6.98072
GPX_Bacillus,subtilis@GSH,0,91,1,1,6.96989
GPX_Bacillus,subtilis@GSH,0,92,0,0,6.74467
GPX_Bacillus,subtilis@GSH,0,92,1,1,6.70762
GPX_Bacillus,subtilis@GSH,0,93,0,0,6.91567
GPX_Bacillus,subtilis@GSH,0,93,1,1,6.63314
GPX_Bacillus,subtilis@GSH,0,94,0,0,6.93242
GPX_Bacillus,subtilis@GSH,0,94,1,1,6.74634
GPX_Bacillus,subtilis@GSH,0,95,0,0,6.68079
GPX_Bacillus,subtilis@GSH,0,95,1,1,6.62822
GPX_Bacillus,subtilis@GSH,1,1,0,0,6.97776
GPX_Bacillus,subtilis@GSH,1,1,1,2,9.72777
GPX_Bacillus,subtilis@GSH,1,1,2,4,8.91021
GPX_Bacillus,subtilis@GSH,1,1,3,7,8.2674
GPX_Bacillus,subtilis@GSH,1,1,4,13,8.22346
GPX_Bacillus,subtilis@GSH,1,1,5,17,8.16801
GPX_Bacillus,subtilis@GSH,1,1,6,20,8.3467
GPX_Bacillus,subtilis@GSH,1,1,7,35,8.53918
GPX_Bacillus,subtilis@GSH,1,1,8,38,8.68134
GPX_Bacillus,subtilis@GSH,1,1,9,42,8.61701
GPX_Bacillus,subtilis@GSH,1,1,10,51,8.50666
GPX_Bacillus,subtilis@GSH,1,1,11,57,8.45193
GPX_Bacillus,subtilis@GSH,1,1,12,67,8.47096
GPX_Bacillus,subtilis@GSH,1,1,13,81,8.68998
GPX_Bacillus,subtilis@GSH,1,1,14,94,8.58572
GPX_Bacillus,subtilis@GSH,1,2,0,0,6.74817
GPX_Bacillus,subtilis@GSH,1,2,1,1,8.84442
GPX_Bacillus,subtilis@GSH,1,2,2,2,8.91753
GPX_Bacillus,subtilis@GSH,1,2,3,3,8.94991
GPX_Bacillus,subtilis@GSH,1,2,4,5,7.30618
GPX_Bacillus,subtilis@GSH,1,2,5,7,7.06536
GPX_Bacillus,subtilis@GSH,1,2,6,20,7.51013
GPX_Bacillus,subtilis@GSH,1,2,7,21,8.93588
GPX_Bacillus,subtilis@GSH,1,2,8,23,8.53157
GPX_Bacillus,subtilis@GSH,1,2,9,25,8.46663
GPX_Bacillus,subtilis@GSH,1,2,10,39,8.27815
GPX_Bacillus,subtilis@GSH,1,2,11,41,8.393
GPX_Bacillus,subtilis@GSH,1,2,12,48,8.28056
GPX_Bacillus,subtilis@GSH,1,2,13,53,8.66661
GPX_Bacillus,subtilis@GSH,1,2,14,57,8.32738
GPX_Bacillus,subtilis@GSH,1,2,15,58,8.14052
GPX_Bacillus,subtilis@GSH,1,2,16,64,8.14495
GPX_Bacillus,subtilis@GSH,1,2,17,69,8.22422
GPX_Bacillus,subtilis@GSH,1,2,18,81,8.37411
GPX_Bacillus,subtilis@GSH,1,2,19,95,8.26675
GPX_Bacillus,subtilis@GSH,1,2,20,100,8.32359
GPX_Bacillus,subtilis@GSH,1,3,0,0,6.98727
GPX_Bacillus,subtilis@GSH,1,3,1,1,9.74754
GPX_Bacillus,subtilis@GSH,1,3,2,2,10.2913
GPX_Bacillus,subtilis@GSH,1,3,3,3,7.16866
GPX_Bacillus,subtilis@GSH,1,3,4,4,5.81468
GPX_Bacillus,subtilis@GSH,1,3,5,6,9.05211
GPX_Bacillus,subtilis@GSH,1,3,6,7,9.43164
GPX_Bacillus,subtilis@GSH,1,3,7,9,8.19096
GPX_Bacillus,subtilis@GSH,1,3,8,12,6.49466
GPX_Bacillus,subtilis@GSH,1,3,9,16,7.21602
GPX_Bacillus,subtilis@GSH,1,3,10,17,6.76891
GPX_Bacillus,subtilis@GSH,1,3,11,18,6.78656
GPX_Bacillus,subtilis@GSH,1,3,12,21,8.86105
GPX_Bacillus,subtilis@GSH,1,3,13,23,8.84569
GPX_Bacillus,subtilis@GSH,1,3,14,24,7.43596
GPX_Bacillus,subtilis@GSH,1,3,15,28,7.38582
GPX_Bacillus,subtilis@GSH,1,3,16,31,7.02809
GPX_Bacillus,subtilis@GSH,1,3,17,33,6.10798
GPX_Bacillus,subtilis@GSH,1,3,18,34,6.92421
GPX_Bacillus,subtilis@GSH,1,3,19,37,5.42263
GPX_Bacillus,subtilis@GSH,1,3,20,42,5.76386
GPX_Bacillus,subtilis@GSH,1,3,21,46,4.94224
GPX_Bacillus,subtilis@GSH,1,3,22,47,4.74895
GPX_Bacillus,subtilis@GSH,1,3,23,48,4.71657
GPX_Bacillus,subtilis@GSH,1,3,24,49,5.21233
GPX_Bacillus,subtilis@GSH,1,3,25,50,5.08464
GPX_Bacillus,subtilis@GSH,1,3,26,51,5.0559
GPX_Bacillus,subtilis@GSH,1,3,27,65,5.05871
GPX_Bacillus,subtilis@GSH,1,3,28,67,8.05331
GPX_Bacillus,subtilis@GSH,1,3,29,70,8.09156
GPX_Bacillus,subtilis@GSH,1,3,30,71,8.16631
GPX_Bacillus,subtilis@GSH,1,3,31,72,7.42197
GPX_Bacillus,subtilis@GSH,1,3,32,73,7.21673
GPX_Bacillus,subtilis@GSH,1,3,33,74,7.84911
GPX_Bacillus,subtilis@GSH,1,3,34,76,7.11036
GPX_Bacillus,subtilis@GSH,1,3,35,82,7.61657
GPX_Bacillus,subtilis@GSH,1,3,36,83,7.03915
GPX_Bacillus,subtilis@GSH,1,3,37,86,6.72872
GPX_Bacillus,subtilis@GSH,1,3,38,93,7.14135
GPX_Bacillus,subtilis@GSH,1,3,39,96,7.54786
GPX_Bacillus,subtilis@GSH,1,3,40,99,7.6
GPX_Bacillus,subtilis@GSH,1,3,41,100,7.43403
GPX_Bacillus,subtilis@GSH,1,4,0,0,6.83679
GPX_Bacillus,subtilis@GSH,1,4,1,1,8.60273
GPX_Bacillus,subtilis@GSH,1,4,2,5,9.59008
GPX_Bacillus,subtilis@GSH,1,4,3,14,9.17147
GPX_Bacillus,subtilis@GSH,1,4,4,29,9.27115
GPX_Bacillus,subtilis@GSH,1,4,5,33,9.29421
GPX_Bacillus,subtilis@GSH,1,4,6,37,9.24443
GPX_Bacillus,subtilis@GSH,1,4,7,41,9.13312
GPX_Bacillus,subtilis@GSH,1,4,8,59,9.3858
GPX_Bacillus,subtilis@GSH,1,4,9,61,9.54036
GPX_Bacillus,subtilis@GSH,1,4,10,65,9.39732
GPX_Bacillus,subtilis@GSH,1,4,11,84,9.00501
GPX_Bacillus,subtilis@GSH,1,4,12,94,9.21936
GPX_Bacillus,subtilis@GSH,1,4,13,100,9.2985
GPX_Bacillus,subtilis@GSH,1,5,0,0,6.94396
GPX_Bacillus,subtilis@GSH,1,5,1,1,6.78276
GPX_Bacillus,subtilis@GSH,1,5,2,9,6.55737
GPX_Bacillus,subtilis@GSH,1,5,3,13,6.53907
GPX_Bacillus,subtilis@GSH,1,5,4,15,10.7581
GPX_Bacillus,subtilis@GSH,1,5,5,17,6.6689
GPX_Bacillus,subtilis@GSH,1,5,6,21,7.49042
GPX_Bacillus,subtilis@GSH,1,5,7,23,7.05701
GPX_Bacillus,subtilis@GSH,1,5,8,24,8.03404
GPX_Bacillus,subtilis@GSH,1,5,9,30,8.40221
GPX_Bacillus,subtilis@GSH,1,5,10,34,7.74181
GPX_Bacillus,subtilis@GSH,1,5,11,37,7.97661
GPX_Bacillus,subtilis@GSH,1,5,12,38,8.70135
GPX_Bacillus,subtilis@GSH,1,5,13,39,9.89493
GPX_Bacillus,subtilis@GSH,1,5,14,43,8.73046
GPX_Bacillus,subtilis@GSH,1,5,15,44,8.08693
GPX_Bacillus,subtilis@GSH,1,5,16,49,9.38093
GPX_Bacillus,subtilis@GSH,1,5,17,51,9.97008
GPX_Bacillus,subtilis@GSH,1,5,18,53,7.84051
GPX_Bacillus,subtilis@GSH,1,5,19,55,6.54766
GPX_Bacillus,subtilis@GSH,1,5,20,57,7.3924
GPX_Bacillus,subtilis@GSH,1,5,21,58,8.2968
GPX_Bacillus,subtilis@GSH,1,5,22,60,7.36175
GPX_Bacillus,subtilis@GSH,1,5,23,63,7.01082
GPX_Bacillus,subtilis@GSH,1,5,24,65,7.07887
GPX_Bacillus,subtilis@GSH,1,5,25,69,7.20639
GPX_Bacillus,subtilis@GSH,1,5,26,77,7.17251
GPX_Bacillus,subtilis@GSH,1,5,27,78,7.06101
GPX_Bacillus,subtilis@GSH,1,5,28,79,6.7737
GPX_Bacillus,subtilis@GSH,1,5,29,81,6.51073
GPX_Bacillus,subtilis@GSH,1,5,30,83,6.58072
GPX_Bacillus,subtilis@GSH,1,5,31,88,6.9431
GPX_Bacillus,subtilis@GSH,1,5,32,89,6.64466
GPX_Bacillus,subtilis@GSH,1,6,0,0,6.71228
GPX_Bacillus,subtilis@GSH,1,6,1,1,6.66175
GPX_Bacillus,subtilis@GSH,1,6,2,5,6.6412
GPX_Bacillus,subtilis@GSH,1,6,3,6,7.37294
GPX_Bacillus,subtilis@GSH,1,6,4,18,6.70954
GPX_Bacillus,subtilis@GSH,1,6,5,21,6.51214
GPX_Bacillus,subtilis@GSH,1,6,6,22,6.22514
GPX_Bacillus,subtilis@GSH,1,6,7,24,6.13259
GPX_Bacillus,subtilis@GSH,1,6,8,29,6.42917
GPX_Bacillus,subtilis@GSH,1,6,9,31,7.94334
GPX_Bacillus,subtilis@GSH,1,6,10,37,7.77073
GPX_Bacillus,subtilis@GSH,1,6,11,38,7.74147
GPX_Bacillus,subtilis@GSH,1,6,12,41,8.0182
GPX_Bacillus,subtilis@GSH,1,6,13,45,8.14945
GPX_Bacillus,subtilis@GSH,1,6,14,49,7.85375
GPX_Bacillus,subtilis@GSH,1,6,15,61,7.75473
GPX_Bacillus,subtilis@GSH,1,6,16,63,8.27028
GPX_Bacillus,subtilis@GSH,1,6,17,67,7.92255
GPX_Bacillus,subtilis@GSH,1,6,18,69,8.40916
GPX_Bacillus,subtilis@GSH,1,6,19,73,8.15984
GPX_Bacillus,subtilis@GSH,1,6,20,85,8.35142
GPX_Bacillus,subtilis@GSH,1,6,21,88,7.87802
GPX_Bacillus,subtilis@GSH,1,6,22,97,8.48634
GPX_Bacillus,subtilis@GSH,1,6,23,99,8.26847
GPX_Bacillus,subtilis@GSH,1,7,0,0,6.8782
GPX_Bacillus,subtilis@GSH,1,7,1,1,6.53808
GPX_Bacillus,subtilis@GSH,1,7,2,5,6.70197
GPX_Bacillus,subtilis@GSH,1,7,3,13,6.78218
GPX_Bacillus,subtilis@GSH,1,7,4,15,8.23363
GPX_Bacillus,subtilis@GSH,1,7,5,17,8.32059
GPX_Bacillus,subtilis@GSH,1,7,6,21,8.35848
GPX_Bacillus,subtilis@GSH,1,7,7,25,8.56244
GPX_Bacillus,subtilis@GSH,1,7,8,34,8.3163
GPX_Bacillus,subtilis@GSH,1,7,9,36,7.88744
GPX_Bacillus,subtilis@GSH,1,7,10,41,7.58403
GPX_Bacillus,subtilis@GSH,1,7,11,45,7.66467
GPX_Bacillus,subtilis@GSH,1,7,12,53,7.72538
GPX_Bacillus,subtilis@GSH,1,7,13,65,7.42464
GPX_Bacillus,subtilis@GSH,1,7,14,70,7.65147
GPX_Bacillus,subtilis@GSH,1,7,15,72,7.69264
GPX_Bacillus,subtilis@GSH,1,7,16,78,7.5484
GPX_Bacillus,subtilis@GSH,1,7,17,82,7.4676
GPX_Bacillus,subtilis@GSH,1,7,18,85,7.73637
GPX_Bacillus,subtilis@GSH,1,7,19,99,7.79947
GPX_Bacillus,subtilis@GSH,1,8,0,0,6.59004
GPX_Bacillus,subtilis@GSH,1,8,1,1,7.06838
GPX_Bacillus,subtilis@GSH,1,8,2,2,7.79424
GPX_Bacillus,subtilis@GSH,1,8,3,3,7.51653
GPX_Bacillus,subtilis@GSH,1,8,4,4,7.2556
GPX_Bacillus,subtilis@GSH,1,8,5,7,8.59917
GPX_Bacillus,subtilis@GSH,1,8,6,8,7.88828
GPX_Bacillus,subtilis@GSH,1,8,7,9,8.56766
GPX_Bacillus,subtilis@GSH,1,8,8,10,8.72736
GPX_Bacillus,subtilis@GSH,1,8,9,11,6.66845
GPX_Bacillus,subtilis@GSH,1,8,10,12,7.1473
GPX_Bacillus,subtilis@GSH,1,8,11,13,6.53984
GPX_Bacillus,subtilis@GSH,1,8,12,17,6.85514
GPX_Bacillus,subtilis@GSH,1,8,13,23,6.91939
GPX_Bacillus,subtilis@GSH,1,8,14,33,6.75984
GPX_Bacillus,subtilis@GSH,1,8,15,34,7.00717
GPX_Bacillus,subtilis@GSH,1,8,16,37,6.58947
GPX_Bacillus,subtilis@GSH,1,8,17,42,6.49076
GPX_Bacillus,subtilis@GSH,1,8,18,44,6.81142
GPX_Bacillus,subtilis@GSH,1,8,19,46,6.489
GPX_Bacillus,subtilis@GSH,1,8,20,56,6.84943
GPX_Bacillus,subtilis@GSH,1,8,21,57,9.72546
GPX_Bacillus,subtilis@GSH,1,8,22,65,8.49962
GPX_Bacillus,subtilis@GSH,1,8,23,69,8.09628
GPX_Bacillus,subtilis@GSH,1,8,24,71,8.81416
GPX_Bacillus,subtilis@GSH,1,8,25,72,9.1904
GPX_Bacillus,subtilis@GSH,1,8,26,85,6.2753
GPX_Bacillus,subtilis@GSH,1,8,27,87,6.4963
GPX_Bacillus,subtilis@GSH,1,8,28,91,6.65084
GPX_Bacillus,subtilis@GSH,1,9,0,0,6.47225
GPX_Bacillus,subtilis@GSH,1,9,1,1,7.59002
GPX_Bacillus,subtilis@GSH,1,9,2,2,7.3816
GPX_Bacillus,subtilis@GSH,1,9,3,6,6.58479
GPX_Bacillus,subtilis@GSH,1,9,4,8,6.52733
GPX_Bacillus,subtilis@GSH,1,9,5,9,6.78241
GPX_Bacillus,subtilis@GSH,1,9,6,10,6.72152
GPX_Bacillus,subtilis@GSH,1,9,7,11,6.55116
GPX_Bacillus,subtilis@GSH,1,9,8,12,6.8244
GPX_Bacillus,subtilis@GSH,1,9,9,14,6.81626
GPX_Bacillus,subtilis@GSH,1,9,10,15,6.70791
GPX_Bacillus,subtilis@GSH,1,9,11,18,6.76509
GPX_Bacillus,subtilis@GSH,1,9,12,19,9.18766
GPX_Bacillus,subtilis@GSH,1,9,13,20,7.84139
GPX_Bacillus,subtilis@GSH,1,9,14,22,10.1479
GPX_Bacillus,subtilis@GSH,1,9,15,24,9.968
GPX_Bacillus,subtilis@GSH,1,9,16,25,7.58212
GPX_Bacillus,subtilis@GSH,1,9,17,26,7.50494
GPX_Bacillus,subtilis@GSH,1,9,18,27,7.29281
GPX_Bacillus,subtilis@GSH,1,9,19,28,7.79519
GPX_Bacillus,subtilis@GSH,1,9,20,29,8.11695
GPX_Bacillus,subtilis@GSH,1,9,21,30,8.20842
GPX_Bacillus,subtilis@GSH,1,9,22,32,7.99913
GPX_Bacillus,subtilis@GSH,1,9,23,35,4.36477
GPX_Bacillus,subtilis@GSH,1,9,24,37,4.18341
GPX_Bacillus,subtilis@GSH,1,9,25,41,4.11373
GPX_Bacillus,subtilis@GSH,1,9,26,43,3.7388
GPX_Bacillus,subtilis@GSH,1,9,27,44,4.73214
GPX_Bacillus,subtilis@GSH,1,9,28,48,6.04649
GPX_Bacillus,subtilis@GSH,1,9,29,49,5.71106
GPX_Bacillus,subtilis@GSH,1,9,30,51,4.72727
GPX_Bacillus,subtilis@GSH,1,9,31,55,8.51461
GPX_Bacillus,subtilis@GSH,1,9,32,60,7.71463
GPX_Bacillus,subtilis@GSH,1,9,33,62,7.67147
GPX_Bacillus,subtilis@GSH,1,9,34,65,7.84862
GPX_Bacillus,subtilis@GSH,1,9,35,66,7.64312
GPX_Bacillus,subtilis@GSH,1,9,36,67,7.74667
GPX_Bacillus,subtilis@GSH,1,9,37,68,8.05521
GPX_Bacillus,subtilis@GSH,1,9,38,70,7.7367
GPX_Bacillus,subtilis@GSH,1,9,39,72,7.73416
GPX_Bacillus,subtilis@GSH,1,9,40,75,7.42951
GPX_Bacillus,subtilis@GSH,1,9,41,77,7.65502
GPX_Bacillus,subtilis@GSH,1,9,42,79,8.18848
GPX_Bacillus,subtilis@GSH,1,9,43,82,8.10126
GPX_Bacillus,subtilis@GSH,1,9,44,83,8.19323
GPX_Bacillus,subtilis@GSH,1,9,45,85,7.40619
GPX_Bacillus,subtilis@GSH,1,9,46,87,7.61521
